"rank","name","country","starting_number","total_segment_score","total_element_score","total_component_score","deductions","type","category","base_value","highlight","goe","factor","j1","j2","j3","j4","j5","j6","j7","j8","j9","scores_of_panel"
"22",",SCHULTHEISS Adrian","SWE",18,63.13,32.78,30.35,0,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",",PFEIFER Viktor","AUT",5,60.88,34.08,26.8,NA,"ee","3Lz+3T",10,0,0,NA,0,0,0,0,0,0,-1,0,0,10
"23",",PFEIFER Viktor","AUT",5,60.88,34.08,26.8,NA,"ee","2A",3.5,0,0,NA,0,1,1,0,0,1,0,0,0,3.5
"23",",PFEIFER Viktor","AUT",5,60.88,34.08,26.8,NA,"ee","3F",5.5,0,-0.6,NA,-1,0,-1,0,-1,0,-1,-1,0,4.9
"23",",PFEIFER Viktor","AUT",5,60.88,34.08,26.8,NA,"ee","FSSp4",3,0,0.3,NA,0,0,0,0.5,0.5,0.5,0,0,0.5,3.3
"23",",PFEIFER Viktor","AUT",5,60.88,34.08,26.8,NA,"ee","CiSt3",3.3,0,0.3,NA,0.5,0.5,0.5,0.5,0,0.5,0,0.5,0,3.6
"23",",PFEIFER Viktor","AUT",5,60.88,34.08,26.8,NA,"ee","CSSp3",2.6,0,-0.42,NA,0,-0.3,-0.6,-0.3,-0.3,-0.6,-0.6,-0.3,-0.6,2.18
"23",",PFEIFER Viktor","AUT",5,60.88,34.08,26.8,NA,"ee","SlSt3",3.3,0,0,NA,0.5,0,0,0,0,0,0,0,0,3.3
"23",",PFEIFER Viktor","AUT",5,60.88,34.08,26.8,NA,"ee","CCoSp3",3,0,0.3,NA,0.5,0,0,0.5,0.5,0.5,0,0,0,3.3
"23",",PFEIFER Viktor","AUT",5,60.88,34.08,26.8,NA,"pc","Skating Skills",NA,NA,NA,1,6,5.75,6,5.5,5.5,5.75,4.75,5.25,5.25,5.45
"23",",PFEIFER Viktor","AUT",5,60.88,34.08,26.8,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,1,5.25,5.5,5.75,5,5.25,5.5,4.5,5,4.75,5.05
"23",",PFEIFER Viktor","AUT",5,60.88,34.08,26.8,NA,"pc","Performance / Execution",NA,NA,NA,1,6.25,5.75,5.75,5.5,5.5,6,4.5,5.25,5.25,5.5
"23",",PFEIFER Viktor","AUT",5,60.88,34.08,26.8,NA,"pc","Choreography / Composition",NA,NA,NA,1,5.75,5.5,6,5.25,5.5,5.75,4.5,5,4.75,5.25
"23",",PFEIFER Viktor","AUT",5,60.88,34.08,26.8,NA,"pc","Interpretation",NA,NA,NA,1,6.5,5.75,6,5.75,5.5,5.75,4.75,5.5,5.25,5.55
"23",",PFEIFER Viktor","AUT",5,60.88,34.08,26.8,0,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",",CHIPEUR Vaughn","CAN",9,57.22,30.22,27,NA,"ee","3A",8.2,0,-3.08,NA,-2.8,-2.8,-2.8,-4.2,-2.8,-4.2,-2.8,-2.8,-2.8,5.12
"24",",CHIPEUR Vaughn","CAN",9,57.22,30.22,27,NA,"ee","3F+2T",6.8,0,-2,NA,-2,-2,-2,-2,-1,-2,-2,-2,-2,4.8
"24",",CHIPEUR Vaughn","CAN",9,57.22,30.22,27,NA,"ee","3Lz",6,0,0.4,NA,1,0,0,1,2,0,0,1,1,6.4
"24",",CHIPEUR Vaughn","CAN",9,57.22,30.22,27,NA,"ee","CCoSp3",3,0,0.3,NA,0.5,0,0,0.5,0.5,0,0.5,0,0,3.3
"24",",CHIPEUR Vaughn","CAN",9,57.22,30.22,27,NA,"ee","FSSp4",3,0,0.2,NA,0.5,0.5,0,-0.3,0.5,0,0,0,0.5,3.2
"24",",CHIPEUR Vaughn","CAN",9,57.22,30.22,27,NA,"ee","SeSt2",2.3,0,-0.3,NA,-0.3,-0.6,-0.3,-0.3,-0.3,0.5,-0.3,-0.3,-0.3,2
"24",",CHIPEUR Vaughn","CAN",9,57.22,30.22,27,NA,"ee","CiSt2",2.3,0,0,NA,0,0,0,0,0.5,0,0,0,0.5,2.3
"24",",CHIPEUR Vaughn","CAN",9,57.22,30.22,27,NA,"ee","CSSp4",3,0,0.1,NA,0,0.5,-0.3,0,0,0,0.5,0,0,3.1
"24",",CHIPEUR Vaughn","CAN",9,57.22,30.22,27,NA,"pc","Skating Skills",NA,NA,NA,1,5.5,5.25,4.75,6.25,6.25,5.75,6.25,6.25,6,5.8
"24",",CHIPEUR Vaughn","CAN",9,57.22,30.22,27,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,1,4,4.5,4.5,5.5,5.75,5.25,5.5,5.5,5.5,5.05
"24",",CHIPEUR Vaughn","CAN",9,57.22,30.22,27,NA,"pc","Performance / Execution",NA,NA,NA,1,5,4.5,4.75,6,6,5.5,5.5,5.5,6,5.35
"24",",CHIPEUR Vaughn","CAN",9,57.22,30.22,27,NA,"pc","Choreography / Composition",NA,NA,NA,1,4.75,5,4.75,6.25,6,5.75,5.5,5.75,5.75,5.4
"24",",CHIPEUR Vaughn","CAN",9,57.22,30.22,27,NA,"pc","Interpretation",NA,NA,NA,1,5,4.75,4.75,6.5,6,5.75,5.5,5.75,6,5.4
"24",",CHIPEUR Vaughn","CAN",9,57.22,30.22,27,0,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",",RI Song Chol","PRK",1,56.6,33.4,23.2,NA,"ee","3A",8.2,0,0.2,NA,1,0,0,0,0,0,1,0,0,8.4
"25",",RI Song Chol","PRK",1,56.6,33.4,23.2,NA,"ee","3F+3T",9.5,0,-2,NA,-2,-2,-3,-3,-2,-2,-1,-2,-2,7.5
"25",",RI Song Chol","PRK",1,56.6,33.4,23.2,NA,"ee","SlSt2",2.3,0,0,NA,0,0,0,0,0,0,0,0,0,2.3
"25",",RI Song Chol","PRK",1,56.6,33.4,23.2,NA,"ee","3Lz",6,0,-0.2,NA,-1,0,0,0,0,0,1,0,-1,5.8
"25",",RI Song Chol","PRK",1,56.6,33.4,23.2,NA,"ee","CCoSp3",3,0,0,NA,0.5,-0.3,-0.3,0,0,-0.3,0,0,0,3
"25",",RI Song Chol","PRK",1,56.6,33.4,23.2,NA,"ee","FSSp2",2.3,0,-0.18,NA,-0.3,-0.3,-0.3,0,-0.3,0,-0.3,0,0,2.12
"25",",RI Song Chol","PRK",1,56.6,33.4,23.2,NA,"ee","CiSt1",1.8,0,0,NA,0,0,0,0,0,0,0,0.5,0,1.8
"25",",RI Song Chol","PRK",1,56.6,33.4,23.2,NA,"ee","CSSp3",2.6,0,-0.12,NA,-0.3,-0.3,-0.3,0,0,-0.3,-0.3,0,0,2.48
"25",",RI Song Chol","PRK",1,56.6,33.4,23.2,NA,"pc","Skating Skills",NA,NA,NA,1,5.25,4.5,5.75,5.25,4.75,5.5,5.5,5.25,5.25,5.15
"25",",RI Song Chol","PRK",1,56.6,33.4,23.2,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,1,4.75,4.25,4.5,4,4,4.75,3.75,4.5,4,4.15
"25",",RI Song Chol","PRK",1,56.6,33.4,23.2,NA,"pc","Performance / Execution",NA,NA,NA,1,5.25,4.25,5.5,4.75,4.25,5,5.5,4.75,5,4.8
"25",",RI Song Chol","PRK",1,56.6,33.4,23.2,NA,"pc","Choreography / Composition",NA,NA,NA,1,5,4.25,5.25,4.25,4,4.75,4.75,5,4.75,4.6
"25",",RI Song Chol","PRK",1,56.6,33.4,23.2,NA,"pc","Interpretation",NA,NA,NA,1,5,4,5.5,4.25,4.25,5,4.5,4.75,4.75,4.5
"25",",RI Song Chol","PRK",1,56.6,33.4,23.2,0,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",",RAKIMGALIEV Abzal","KAZ",6,55.88,32.48,23.4,NA,"ee","3A",8.2,0,-3.36,NA,-2.8,-4.2,-4.2,-2.8,-4.2,-2.8,-2.8,-2.8,-4.2,4.84
"26",",RAKIMGALIEV Abzal","KAZ",6,55.88,32.48,23.4,NA,"ee","3F+3T",9.5,0,0,NA,0,1,0,0,0,-1,1,-1,0,9.5
"26",",RAKIMGALIEV Abzal","KAZ",6,55.88,32.48,23.4,NA,"ee","3Lz",6,0,-1.4,NA,-1,-3,-2,0,-1,-1,0,-1,-2,4.6
"26",",RAKIMGALIEV Abzal","KAZ",6,55.88,32.48,23.4,NA,"ee","CSSp3",2.6,0,-0.06,NA,0,0,0,-0.3,-0.3,0,-0.3,-0.3,0,2.54
"26",",RAKIMGALIEV Abzal","KAZ",6,55.88,32.48,23.4,NA,"ee","CiSt2",2.3,0,0,NA,0,0,0,0,0,0,0,0,0,2.3
"26",",RAKIMGALIEV Abzal","KAZ",6,55.88,32.48,23.4,NA,"ee","CCoSp4",3.5,0,0.3,NA,0,0.5,0,0,0,0.5,0.5,0.5,0,3.8
"26",",RAKIMGALIEV Abzal","KAZ",6,55.88,32.48,23.4,NA,"ee","SlSt2",2.3,0,0,NA,0,0,0,0,0,0,0,0,-0.3,2.3
"26",",RAKIMGALIEV Abzal","KAZ",6,55.88,32.48,23.4,NA,"ee","FSSp3",2.6,0,0,NA,0,0.5,0,0,0,-0.3,0,0,0,2.6
"26",",RAKIMGALIEV Abzal","KAZ",6,55.88,32.48,23.4,NA,"pc","Skating Skills",NA,NA,NA,1,5,5.5,5.5,5.5,5.5,4.5,5.25,4.75,4.75,5.05
"26",",RAKIMGALIEV Abzal","KAZ",6,55.88,32.48,23.4,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,1,4.75,4.5,4.5,5.25,4.75,4.25,4.75,4.25,4,4.45
"26",",RAKIMGALIEV Abzal","KAZ",6,55.88,32.48,23.4,NA,"pc","Performance / Execution",NA,NA,NA,1,4.75,5,4.75,5.5,5,4.5,5,5.25,4.5,4.8
"26",",RAKIMGALIEV Abzal","KAZ",6,55.88,32.48,23.4,NA,"pc","Choreography / Composition",NA,NA,NA,1,4.5,4.75,4,5.25,5.25,4.5,4.75,4.75,4,4.5
"26",",RAKIMGALIEV Abzal","KAZ",6,55.88,32.48,23.4,NA,"pc","Interpretation",NA,NA,NA,1,4.5,4.75,4.25,5.5,5,4.75,5,4.75,4,4.6
"26",",RAKIMGALIEV Abzal","KAZ",6,55.88,32.48,23.4,0,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",",URBAS Gregor","SLO",3,53.02,28.92,24.1,NA,"ee","3Lz+3T",10,0,0,NA,-1,0,0,0,0,0,0,0,0,10
"27",",URBAS Gregor","SLO",3,53.02,28.92,24.1,NA,"ee","3A<",3.5,0,-2.14,NA,-2.5,-2.5,-1.6,-1.6,-2.5,-2.5,-1.6,-2.5,-2.5,1.36
"27",",URBAS Gregor","SLO",3,53.02,28.92,24.1,NA,"ee","CSSp3",2.6,0,0,NA,0,0,0,-0.3,0,0,0,0,0,2.6
"27",",URBAS Gregor","SLO",3,53.02,28.92,24.1,NA,"ee","CiSt2",2.3,0,0,NA,0,0,0,0,0,0,0,0,0,2.3
"27",",URBAS Gregor","SLO",3,53.02,28.92,24.1,NA,"ee","3Lo",5,0,0,NA,1,0,0,0,0,0,0,1,0,5
"27",",URBAS Gregor","SLO",3,53.02,28.92,24.1,NA,"ee","CCoSp3",3,0,-0.24,NA,-0.3,-0.3,0,-0.3,0,0,-0.3,-0.6,-0.6,2.76
"27",",URBAS Gregor","SLO",3,53.02,28.92,24.1,NA,"ee","SlSt2",2.3,0,0,NA,0,0,0,0,0,-0.3,0,0,0,2.3
"27",",URBAS Gregor","SLO",3,53.02,28.92,24.1,NA,"ee","FSSp3",2.6,0,0,NA,-0.3,0,0,-0.3,0,0,0,0,0,2.6
"27",",URBAS Gregor","SLO",3,53.02,28.92,24.1,NA,"pc","Skating Skills",NA,NA,NA,1,5.75,5,5.5,5,4.75,5.25,4.5,5,5.5,5.1
"27",",URBAS Gregor","SLO",3,53.02,28.92,24.1,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,1,5.25,4.5,5.25,4.5,4.5,4.5,4.25,4.25,4.5,4.45
"27",",URBAS Gregor","SLO",3,53.02,28.92,24.1,NA,"pc","Performance / Execution",NA,NA,NA,1,5.5,4.5,5.25,5,4.75,5,4.5,4.5,5,4.85
"27",",URBAS Gregor","SLO",3,53.02,28.92,24.1,NA,"pc","Choreography / Composition",NA,NA,NA,1,5.25,4.75,5.25,5,4.75,5,4.5,4,5.25,4.9
"27",",URBAS Gregor","SLO",3,53.02,28.92,24.1,NA,"pc","Interpretation",NA,NA,NA,1,5.5,5,5,5.5,4.75,4.75,4.5,4.75,4.75,4.8
"27",",URBAS Gregor","SLO",3,53.02,28.92,24.1,0,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",",DOMANSKI Przemyslaw","POL",7,52.14,28.44,23.7,NA,"ee","3Lz",6,0,-1.6,NA,0,-2,-2,-3,-1,-2,-1,-2,0,4.4
"28",",DOMANSKI Przemyslaw","POL",7,52.14,28.44,23.7,NA,"ee","2A",3.5,0,0,NA,0,1,1,0,0,0,0,0,0,3.5
"28",",DOMANSKI Przemyslaw","POL",7,52.14,28.44,23.7,NA,"ee","3F+2T",6.8,0,0,NA,0,0,0,0,0,0,0,0,0,6.8
"28",",DOMANSKI Przemyslaw","POL",7,52.14,28.44,23.7,NA,"ee","CCoSp3",3,0,0,NA,0,-0.3,0,0,0,0,0,0,0,3
"28",",DOMANSKI Przemyslaw","POL",7,52.14,28.44,23.7,NA,"ee","CiSt2",2.3,0,0,NA,0,0,0,0.5,-0.3,0,0,0,0,2.3
"28",",DOMANSKI Przemyslaw","POL",7,52.14,28.44,23.7,NA,"ee","CSSp4",3,0,0.2,NA,0,0,0.5,0.5,0,0,0.5,0,0,3.2
"28",",DOMANSKI Przemyslaw","POL",7,52.14,28.44,23.7,NA,"ee","SlSt2",2.3,0,-0.06,NA,0,0,-0.3,0,-0.3,0,0,0,0,2.24
"28",",DOMANSKI Przemyslaw","POL",7,52.14,28.44,23.7,NA,"ee","FSSp4",3,0,0,NA,0,0,0,0,0,0,0,0,0.5,3
"28",",DOMANSKI Przemyslaw","POL",7,52.14,28.44,23.7,NA,"pc","Skating Skills",NA,NA,NA,1,5.25,5.5,4.25,5.5,4.75,4.75,4.75,5,4.75,4.8
"28",",DOMANSKI Przemyslaw","POL",7,52.14,28.44,23.7,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,1,5,5,3.75,5.5,4.75,4.75,4.5,4.5,4.5,4.6
"28",",DOMANSKI Przemyslaw","POL",7,52.14,28.44,23.7,NA,"pc","Performance / Execution",NA,NA,NA,1,4.75,5.5,4.25,5.75,5,5,4.5,5,4.5,4.8
"28",",DOMANSKI Przemyslaw","POL",7,52.14,28.44,23.7,NA,"pc","Choreography / Composition",NA,NA,NA,1,5,5.25,4,6,4.75,4.5,4.75,5.25,4.75,4.8
"28",",DOMANSKI Przemyslaw","POL",7,52.14,28.44,23.7,NA,"pc","Interpretation",NA,NA,NA,1,5.25,5.25,3.75,6.25,4.75,4.5,4.75,5,4.5,4.7
"28",",DOMANSKI Przemyslaw","POL",7,52.14,28.44,23.7,0,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",",KELEMEN Zoltan","ROU",12,51.95,27.4,25.55,NA,"ee","3A",8.2,0,0,NA,-1.4,0,0,0,0,0,0,0,0,8.2
"29",",KELEMEN Zoltan","ROU",12,51.95,27.4,25.55,NA,"ee","2Lz+2T",3.2,0,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,2.2
"29",",KELEMEN Zoltan","ROU",12,51.95,27.4,25.55,NA,"ee","3F",5.5,0,-1.4,NA,-1,-1,-1,-2,-2,-1,-1,-1,-2,4.1
"29",",KELEMEN Zoltan","ROU",12,51.95,27.4,25.55,NA,"ee","CSSp2",2.3,0,-0.06,NA,0,0,0,0,-0.6,0,-0.3,0,0,2.24
"29",",KELEMEN Zoltan","ROU",12,51.95,27.4,25.55,NA,"ee","CiSt3",3.3,0,0,NA,0,0,0,0,0,0.5,0,0,0,3.3
"29",",KELEMEN Zoltan","ROU",12,51.95,27.4,25.55,NA,"ee","CCoSp3",3,0,0,NA,0,0,0,0,0,0,0,0,0,3
"29",",KELEMEN Zoltan","ROU",12,51.95,27.4,25.55,NA,"ee","FSSp2",2.3,0,-0.24,NA,-0.3,0,0,0,-0.3,-0.3,-0.3,-0.3,-0.3,2.06
"29",",KELEMEN Zoltan","ROU",12,51.95,27.4,25.55,NA,"ee","SlSt2",2.3,0,0,NA,0,0,0,0,0,0,0,0,0,2.3
"29",",KELEMEN Zoltan","ROU",12,51.95,27.4,25.55,NA,"pc","Skating Skills",NA,NA,NA,1,5.5,5.75,4.75,5.75,5,5.5,5,5,4.5,5.25
"29",",KELEMEN Zoltan","ROU",12,51.95,27.4,25.55,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,1,5.25,5.25,4.5,5,4.25,4.75,4.75,4.75,4.5,4.75
"29",",KELEMEN Zoltan","ROU",12,51.95,27.4,25.55,NA,"pc","Performance / Execution",NA,NA,NA,1,5.5,5.5,4.75,5.75,5,5.25,4.75,5.25,5.25,5.25
"29",",KELEMEN Zoltan","ROU",12,51.95,27.4,25.55,NA,"pc","Choreography / Composition",NA,NA,NA,1,5.5,5.5,4.75,5.5,4.75,5,4.75,5.25,5,5.1
"29",",KELEMEN Zoltan","ROU",12,51.95,27.4,25.55,NA,"pc","Interpretation",NA,NA,NA,1,5.25,5.75,4.5,5,5,5.25,5,5.5,5.25,5.2
"29",",KELEMEN Zoltan","ROU",12,51.95,27.4,25.55,-1,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",",NURMENKARI Ari-Pekka","FIN",8,44.62,22.72,22.9,NA,"ee","3A",8.2,0,-4.2,NA,-4.2,-4.2,-4.2,-4.2,-4.2,-4.2,-4.2,-4.2,-4.2,4
"30",",NURMENKARI Ari-Pekka","FIN",8,44.62,22.72,22.9,NA,"ee","3F+COMBO",5.5,0,-2.6,NA,-2,-3,-3,-3,-2,-3,-2,-2,-3,2.9
"30",",NURMENKARI Ari-Pekka","FIN",8,44.62,22.72,22.9,NA,"ee","3Lz",6,0,-2.2,NA,-3,-3,-2,-2,-3,-2,-2,-2,-2,3.8
"30",",NURMENKARI Ari-Pekka","FIN",8,44.62,22.72,22.9,NA,"ee","CSSp3",2.6,0,0,NA,0,0,0,0,0,0,0,0,-0.3,2.6
"30",",NURMENKARI Ari-Pekka","FIN",8,44.62,22.72,22.9,NA,"ee","CiSt3",3.3,0,0,NA,0,0.5,0,0,0,0,0,0,-0.7,3.3
"30",",NURMENKARI Ari-Pekka","FIN",8,44.62,22.72,22.9,NA,"ee","FSSp3",2.6,0,-0.36,NA,-0.3,-0.3,-0.3,0,-0.3,-0.6,-0.6,0,-0.3,2.24
"30",",NURMENKARI Ari-Pekka","FIN",8,44.62,22.72,22.9,NA,"ee","SlSt2",2.3,0,0,NA,0,0,0,0,0.5,0,0,0,0,2.3
"30",",NURMENKARI Ari-Pekka","FIN",8,44.62,22.72,22.9,NA,"ee","CCoSp1",2,0,-0.42,NA,-0.6,-0.6,-0.6,-0.6,-0.3,-0.3,-0.6,0,0,1.58
"30",",NURMENKARI Ari-Pekka","FIN",8,44.62,22.72,22.9,NA,"pc","Skating Skills",NA,NA,NA,1,5.5,5,5.5,4.75,5.5,4.25,4.75,4.5,5.25,5
"30",",NURMENKARI Ari-Pekka","FIN",8,44.62,22.72,22.9,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,1,4.25,4.25,4.25,4.5,4.75,4,4.5,4.25,5,4.3
"30",",NURMENKARI Ari-Pekka","FIN",8,44.62,22.72,22.9,NA,"pc","Performance / Execution",NA,NA,NA,1,4.5,4.5,5,4.5,4.75,4,4.5,4.25,4.75,4.5
"30",",NURMENKARI Ari-Pekka","FIN",8,44.62,22.72,22.9,NA,"pc","Choreography / Composition",NA,NA,NA,1,5,4.75,4.75,4.75,5,4,4.75,4.5,4.75,4.7
"30",",NURMENKARI Ari-Pekka","FIN",8,44.62,22.72,22.9,NA,"pc","Interpretation",NA,NA,NA,1,4.25,4.5,5.25,4.75,5,4.25,4.5,4.5,4.25,4.4
"30",",NURMENKARI Ari-Pekka","FIN",8,44.62,22.72,22.9,-1,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
