"rank","name","country","starting_number","total_segment_score","total_element_score","total_component_score","deductions","type","category","base_value","highlight","goe","factor","j1","j2","j3","j4","j5","j6","j7","j8","j9","scores_of_panel"
16," KEMP Stacey / KING David","GBR",5,91.66,49.9,41.76,NA,"ee","2F+2T+SEQ",2.64,1,-0.68,NA,"-0.3","-1","-0.6","-0.6","-0.6","-1","-1","-0.6","-0.6",1.96
16," KEMP Stacey / KING David","GBR",5,91.66,49.9,41.76,NA,"ee","SpSq4",3.4,0,0.2,NA,"0","0","0","0","-0.7","1","0","1","1",3.6
16," KEMP Stacey / KING David","GBR",5,91.66,49.9,41.76,NA,"ee","3Li4",4.4,1,0.1,NA,"0","0","0","0.5","0","0.5","0","0","0.5",4.5
16," KEMP Stacey / KING David","GBR",5,91.66,49.9,41.76,NA,"ee","3LoTh",5.5,1,-1.4,NA,"-0.7","-1.4","-1.4","-1.4","-1.4","-1.4","-2","-1.4","-1.4",4.1
16," KEMP Stacey / KING David","GBR",5,91.66,49.9,41.76,NA,"ee","5TLi4",6.6,1,0,NA,"0","0","0","0","-0.5","0","0","0","0",6.6
16," KEMP Stacey / KING David","GBR",5,91.66,49.9,41.76,NA,"ee","FiDs4",3.5,0,0.56,NA,"0.7","1.4","0","0","0","0.7","0.7","0.7","0.7",4.06
16," KEMP Stacey / KING David","GBR",5,91.66,49.9,41.76,NA,"pc","Skating Skills",NA,NA,NA,1.6,"5.25","4.50","5.25","5.50","5.50","5.75","5.00","5.50","5.25",5.25
16," KEMP Stacey / KING David","GBR",5,91.66,49.9,41.76,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,1.6,"5.25","4.50","4.75","5.25","5.00","5.25","5.25","5.00","5.75",5.1
16," KEMP Stacey / KING David","GBR",5,91.66,49.9,41.76,NA,"pc","Performance / Execution",NA,NA,NA,1.6,"5.25","4.75","5.00","5.50","5.25","5.50","5.50","5.50","5.25",5.3
16," KEMP Stacey / KING David","GBR",5,91.66,49.9,41.76,NA,"pc","Choreography / Composition",NA,NA,NA,1.6,"5.25","4.25","5.25","5.50","5.50","5.50","5.50","5.00","6.00",5.3
16," KEMP Stacey / KING David","GBR",5,91.66,49.9,41.76,NA,"pc","Interpretation",NA,NA,NA,1.6,"5.00","4.00","5.00","5.25","5.25","5.50","5.00","5.50","5.50",5.15
16," KEMP Stacey / KING David","GBR",5,91.66,49.9,41.76,0,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17," MORAND Anais / DORSAZ Antoine","SUI",7,89.08,48.44,42.64,NA,"ee","5ALi3",6,0,0.8,NA,"1","1","0","1","1","1","1","0","1",6.8
