"rank","name","country","starting_number","total_segment_score","total_element_score","total_component_score","deductions","type","category","base_value","highlight","goe","factor","j1","j2","j3","j4","j5","j6","j7","j8","j9","scores_of_panel"
"23",",LINDEMANN Stefan","GER",7,103.48,46.68,56.8,NA,"ee","3A",8.2,0,-2.52,NA,"-2.8","-1.4","-1.4","-2.8","-2.8","-2.8","-2.8","-2.8","-2.8",5.68
"23",",LINDEMANN Stefan","GER",7,103.48,46.68,56.8,NA,"ee","2Lo",1.5,0,0,NA,"0","0.5","0","0","0","0","0","0","0",1.5
"23",",LINDEMANN Stefan","GER",7,103.48,46.68,56.8,NA,"ee","2A+3T",7.5,0,0.4,NA,"1","0","1","1","0","0","1","0","0",7.9
"23",",LINDEMANN Stefan","GER",7,103.48,46.68,56.8,NA,"ee","CSSp3",2.6,0,0,NA,"0","0","0","0","0","0","0.5","0","0",2.6
"23",",LINDEMANN Stefan","GER",7,103.48,46.68,56.8,NA,"ee","CiSt2",2.3,0,0,NA,"-0.3","0.5","0","0","0","0","0.5","0","0",2.3
"23",",LINDEMANN Stefan","GER",7,103.48,46.68,56.8,NA,"ee","2A",3.85,0,1.2,NA,"1","2","2","1","1","1","2","1","0",5.05
"23",",LINDEMANN Stefan","GER",7,103.48,46.68,56.8,NA,"ee","2Lz",2.09,0,0.1,NA,"0","0.5","0","0","0.5","0","0.5","0","0",2.19
"23",",LINDEMANN Stefan","GER",7,103.48,46.68,56.8,NA,"ee","2S",1.43,0,0,NA,"0","0","0","0","0.5","0","1","0","0",1.43
"23",",LINDEMANN Stefan","GER",7,103.48,46.68,56.8,NA,"ee","2A+2T+2Lo",6.93,0,0,NA,"0","0","0","1","0","0","0","0","0",6.93
"23",",LINDEMANN Stefan","GER",7,103.48,46.68,56.8,NA,"ee","FSSp2",2.3,0,0,NA,"0","0","0","0","0","0","0","0","0",2.3
"23",",LINDEMANN Stefan","GER",7,103.48,46.68,56.8,NA,"ee","SlSt2",2.3,0,0,NA,"0","0","0","0","0","0","0","0","0",2.3
"23",",LINDEMANN Stefan","GER",7,103.48,46.68,56.8,NA,"ee","CCoSp3",3,0,0,NA,"0","0","0","0","-0.3","0","0","0","0",3
"23",",LINDEMANN Stefan","GER",7,103.48,46.68,56.8,NA,"pc","Skating Skills",NA,NA,NA,2,"6.5","6.25","5.5","6.25","6.5","8","6.5","5.75","6",6.15
"23",",LINDEMANN Stefan","GER",7,103.48,46.68,56.8,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,2,"5.5","6","4.75","5","5.75","7","5.75","5","5.5",5.35
"23",",LINDEMANN Stefan","GER",7,103.48,46.68,56.8,NA,"pc","Performance / Execution",NA,NA,NA,2,"5.75","6","5.5","5.5","6.25","7.25","5.25","5.25","5.75",5.7
"23",",LINDEMANN Stefan","GER",7,103.48,46.68,56.8,NA,"pc","Choreography / Composition",NA,NA,NA,2,"6","6.25","5.5","5.5","6","7.25","6","5","5.75",5.75
"23",",LINDEMANN Stefan","GER",7,103.48,46.68,56.8,NA,"pc","Interpretation",NA,NA,NA,2,"6","6.25","5","5.25","5.5","7.25","5.75","5","5.5",5.45
"23",",LINDEMANN Stefan","GER",7,103.48,46.68,56.8,0,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",",KOVALEVSKI Anton","UKR",5,102.09,49.99,55.1,NA,"ee","3A<",3.5,0,-1.12,NA,"-1.6","-1.6","-0.8","-0.8","-1.6","-1.6","-0.8","-1.6","-0.8",2.38
"24",",KOVALEVSKI Anton","UKR",5,102.09,49.99,55.1,NA,"ee","3Lz+3T",10,0,-2.6,NA,"-3","-3","-2","-2","-3","-3","-2","-3","-3",7.4
"24",",KOVALEVSKI Anton","UKR",5,102.09,49.99,55.1,NA,"ee","2A+3T",7.5,0,-2.2,NA,"-3","-2","-2","-2","-2","-2","-2","-2","-3",5.3
"24",",KOVALEVSKI Anton","UKR",5,102.09,49.99,55.1,NA,"ee","3F",5.5,0,-1.8,NA,"-2","-1","-2","-1","-2","-2","-1","-2","-2",3.7
"24",",KOVALEVSKI Anton","UKR",5,102.09,49.99,55.1,NA,"ee","3Lo",5,0,-1,NA,"-1","-1","-1","-1","-1","-1","-1","-1","-1",4
"24",",KOVALEVSKI Anton","UKR",5,102.09,49.99,55.1,NA,"ee","CSSp3",2.6,0,0,NA,"0","0","0","0","0","0","0.5","0","0",2.6
"24",",KOVALEVSKI Anton","UKR",5,102.09,49.99,55.1,NA,"ee","SlSt3",3.3,0,0,NA,"0","0","0","0","0.5","0","0","0","-0.7",3.3
"24",",KOVALEVSKI Anton","UKR",5,102.09,49.99,55.1,NA,"ee","3Lz+2T+2T",9.46,0,-0.2,NA,"0","0","-1","0","0","0","0","-1","0",9.26
"24",",KOVALEVSKI Anton","UKR",5,102.09,49.99,55.1,NA,"ee","1S",0.44,0,-0.14,NA,"-0.2","-0.2","0","-0.1","-0.1","-0.1","-0.1","-0.2","-0.2",0.3
"24",",KOVALEVSKI Anton","UKR",5,102.09,49.99,55.1,NA,"ee","FSSp3",2.6,0,0,NA,"0","0","0","0","0.5","0","0","0","0",2.6
"24",",KOVALEVSKI Anton","UKR",5,102.09,49.99,55.1,NA,"ee","CiSt2",2.3,0,-0.6,NA,"-0.6","-0.6","-1","-0.6","-0.6","-0.6","-0.6","-0.6","-0.6",1.7
"24",",KOVALEVSKI Anton","UKR",5,102.09,49.99,55.1,NA,"ee","2A",3.85,0,0.4,NA,"0","0","0","1","1","0","0","1","0",4.25
"24",",KOVALEVSKI Anton","UKR",5,102.09,49.99,55.1,NA,"ee","CCoSp3",3,0,0.2,NA,"0","0.5","0.5","0.5","0.5","0","0","0","0",3.2
"24",",KOVALEVSKI Anton","UKR",5,102.09,49.99,55.1,NA,"pc","Skating Skills",NA,NA,NA,2,"5","5.5","5.5","5.75","5.75","7.5","5.75","5.75","5.75",5.7
"24",",KOVALEVSKI Anton","UKR",5,102.09,49.99,55.1,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,2,"4.25","4.75","4.75","5.25","5.25","7.25","5.75","6","5.5",5.3
"24",",KOVALEVSKI Anton","UKR",5,102.09,49.99,55.1,NA,"pc","Performance / Execution",NA,NA,NA,2,"4.75","4.75","5","5.5","6","7.25","5.5","5.75","5.5",5.45
"24",",KOVALEVSKI Anton","UKR",5,102.09,49.99,55.1,NA,"pc","Choreography / Composition",NA,NA,NA,2,"5","5","5.5","5.75","5.5","7.25","6","6.25","5.25",5.6
"24",",KOVALEVSKI Anton","UKR",5,102.09,49.99,55.1,NA,"pc","Interpretation",NA,NA,NA,2,"4.5","5.25","5","5.5","5.5","7.5","5.75","6","5.75",5.5
"24",",KOVALEVSKI Anton","UKR",5,102.09,49.99,55.1,-3,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
