"rank","name","country","starting_number","total_segment_score","total_element_score","total_component_score","deductions","type","category","base_value","highlight","goe","factor","j1","j2","j3","j4","j5","j6","j7","j8","j9","scores_of_panel"
21,",LAFUENTE Sonia","ESP",2,83.77,43.97,40.8,NA,"ee","SpSq3",3.1,0,0.2,NA,0.5,0,0,0,0,0.5,0,0,0.5,3.3
21,",LAFUENTE Sonia","ESP",2,83.77,43.97,40.8,NA,"ee","FSSp3",2.6,0,-0.12,NA,0,-0.3,-0.3,0,-0.3,-0.3,0,0,-0.3,2.48
21,",LAFUENTE Sonia","ESP",2,83.77,43.97,40.8,NA,"ee","3T",4.4,0,0,NA,0,0,0,0,0,0,0,0,0,4.4
21,",LAFUENTE Sonia","ESP",2,83.77,43.97,40.8,NA,"ee","CCoSp4",3.5,0,0.2,NA,0,0,0.5,0,0,0.5,0,0.5,0.5,3.7
21,",LAFUENTE Sonia","ESP",2,83.77,43.97,40.8,NA,"pc","Skating Skills",NA,NA,NA,1.6,5.25,5.25,5.25,5.25,5.25,5.25,5.5,5,5.25,5.25
21,",LAFUENTE Sonia","ESP",2,83.77,43.97,40.8,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,1.6,4.75,4.75,4.5,4.75,4.75,4.75,5.25,4.5,4.75,4.75
21,",LAFUENTE Sonia","ESP",2,83.77,43.97,40.8,NA,"pc","Performance / Execution",NA,NA,NA,1.6,5.25,5,5.5,5,5.25,5,5.75,5.25,5.25,5.15
21,",LAFUENTE Sonia","ESP",2,83.77,43.97,40.8,NA,"pc","Choreography / Composition",NA,NA,NA,1.6,5,5.25,5,5,5,5.25,5.75,5,5.5,5.2
21,",LAFUENTE Sonia","ESP",2,83.77,43.97,40.8,NA,"pc","Interpretation",NA,NA,NA,1.6,5.25,5.25,5.75,5,4.75,5,5.5,5.25,5,5.15
21,",LAFUENTE Sonia","ESP",2,83.77,43.97,40.8,-1,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22,",GLEBOVA Elena","EST",4,83.39,39.11,45.28,NA,"ee","3Lo",5,0,-1,NA,-1,-1,-1,-1,-1,-1,-1,-1,-1,4
22,",GLEBOVA Elena","EST",4,83.39,39.11,45.28,NA,"ee","2A",3.5,0,0.6,NA,1,0,0,1,1,0,1,0,0,4.1
22,",GLEBOVA Elena","EST",4,83.39,39.11,45.28,NA,"ee","1S",0.4,0,-0.06,NA,0,-0.1,-0.1,-0.1,-0.1,0,0,-0.1,-0.1,0.34
22,",GLEBOVA Elena","EST",4,83.39,39.11,45.28,NA,"ee","SpSq3",3.1,0,0.5,NA,0.5,0,0.5,0.5,0.5,0,0.5,0.5,0.5,3.6
22,",GLEBOVA Elena","EST",4,83.39,39.11,45.28,NA,"ee","3T+3T",8.8,0,0.8,NA,1,0,1,0,1,1,1,1,0,9.6
22,",GLEBOVA Elena","EST",4,83.39,39.11,45.28,NA,"ee","CUSp3",2.4,0,0,NA,0,-0.3,0,-0.3,0,0,0.5,0,0,2.4
22,",GLEBOVA Elena","EST",4,83.39,39.11,45.28,NA,"ee","3S",4.95,0,-3,NA,-3,-3,-3,-3,-3,-3,-3,-3,-3,1.95
22,",GLEBOVA Elena","EST",4,83.39,39.11,45.28,NA,"ee","1A",0.88,0,0,NA,0,0,0,0,0,0,0,0,0,0.88
22,",GLEBOVA Elena","EST",4,83.39,39.11,45.28,NA,"ee","1A+2T+2T",3.74,0,0,NA,0,0,0,0,0,0,0,0,0,3.74
22,",GLEBOVA Elena","EST",4,83.39,39.11,45.28,NA,"ee","FSSp3",2.6,0,0,NA,0,0,0,0,0.5,0,-0.3,0,0,2.6
22,",GLEBOVA Elena","EST",4,83.39,39.11,45.28,NA,"ee","SlSt2",2.3,0,0.1,NA,0.5,0,0,0,0,0,0.5,0,0,2.4
22,",GLEBOVA Elena","EST",4,83.39,39.11,45.28,NA,"ee","CCoSp3",3,0,0.5,NA,0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.5,3.5
22,",GLEBOVA Elena","EST",4,83.39,39.11,45.28,NA,"pc","Skating Skills",NA,NA,NA,1.6,6,5.5,5.75,5.75,5.5,5.75,6,5.5,6.25,5.85
22,",GLEBOVA Elena","EST",4,83.39,39.11,45.28,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,1.6,5.75,5.25,5,5.5,5.25,5.5,5.75,4.5,5.75,5.55
22,",GLEBOVA Elena","EST",4,83.39,39.11,45.28,NA,"pc","Performance / Execution",NA,NA,NA,1.6,5.75,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5
22,",GLEBOVA Elena","EST",4,83.39,39.11,45.28,NA,"pc","Choreography / Composition",NA,NA,NA,1.6,6,5.5,5,5.5,5.25,5.75,5.75,5.5,6.5,5.65
22,",GLEBOVA Elena","EST",4,83.39,39.11,45.28,NA,"pc","Interpretation",NA,NA,NA,1.6,6.25,5.5,5.25,5.5,5.5,5.75,5.75,5.5,6.25,5.75
22,",GLEBOVA Elena","EST",4,83.39,39.11,45.28,-1,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23,",GIMAZETDINOVA Anastasia","UZB",5,82.63,41.47,42.16,NA,"ee","2Lz",1.9,0,-0.06,NA,0,0.5,0,0,-0.3,0,0,0,-0.3,1.84
23,",GIMAZETDINOVA Anastasia","UZB",5,82.63,41.47,42.16,NA,"ee","3T",4,0,0.6,NA,1,0,1,1,1,0,0,0,0,4.6
23,",GIMAZETDINOVA Anastasia","UZB",5,82.63,41.47,42.16,NA,"ee","3S",4.5,0,0.8,NA,1,0,1,1,0,1,1,1,1,5.3
23,",GIMAZETDINOVA Anastasia","UZB",5,82.63,41.47,42.16,NA,"ee","2A+1A+SEQ",3.44,0,0,NA,0,0,0,0,0,0,0,0,0,3.44
23,",GIMAZETDINOVA Anastasia","UZB",5,82.63,41.47,42.16,NA,"ee","FCSp3",2.8,0,-0.06,NA,0,0,-0.3,0,0,0,0,0,-0.3,2.74
23,",GIMAZETDINOVA Anastasia","UZB",5,82.63,41.47,42.16,NA,"ee","3T+2T",5.3,0,0,NA,0,0,0,0,0,-2,-1,0,0,5.3
23,",GIMAZETDINOVA Anastasia","UZB",5,82.63,41.47,42.16,NA,"ee","3S+2T",6.38,0,-0.8,NA,-1,-1,0,0,-1,0,-1,-1,-1,5.58
23,",GIMAZETDINOVA Anastasia","UZB",5,82.63,41.47,42.16,NA,"ee","2A",3.85,0,-0.8,NA,-0.8,0,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,3.05
23,",GIMAZETDINOVA Anastasia","UZB",5,82.63,41.47,42.16,NA,"ee","SpSq4",3.4,0,0.2,NA,0,0,1,1,0,0,0,0,0,3.6
23,",GIMAZETDINOVA Anastasia","UZB",5,82.63,41.47,42.16,NA,"ee","CiSt1",1.8,0,-1,NA,-1,-1,-0.6,-1,-1,-1,-1,-1,-1,0.8
23,",GIMAZETDINOVA Anastasia","UZB",5,82.63,41.47,42.16,NA,"ee","CCoSp4",3.5,0,-0.18,NA,0,0,0,-0.3,-0.6,-0.3,0,0,-0.6,3.32
23,",GIMAZETDINOVA Anastasia","UZB",5,82.63,41.47,42.16,NA,"ee","LSp2",1.9,0,0,NA,0,0,0,0,-0.3,-0.3,-0.3,0,0,1.9
23,",GIMAZETDINOVA Anastasia","UZB",5,82.63,41.47,42.16,NA,"pc","Skating Skills",NA,NA,NA,1.6,5.5,5.5,5.5,6,5.75,5.5,5.75,5.5,5.25,5.55
23,",GIMAZETDINOVA Anastasia","UZB",5,82.63,41.47,42.16,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,1.6,5,5.5,4.75,5,5.25,5.25,4.5,5,5,5.05
23,",GIMAZETDINOVA Anastasia","UZB",5,82.63,41.47,42.16,NA,"pc","Performance / Execution",NA,NA,NA,1.6,5,5.25,5,5.25,5,5.25,5,5.25,5.25,5.15
23,",GIMAZETDINOVA Anastasia","UZB",5,82.63,41.47,42.16,NA,"pc","Choreography / Composition",NA,NA,NA,1.6,5.25,5.5,5.25,5.75,5.5,5,5,5,5,5.3
23,",GIMAZETDINOVA Anastasia","UZB",5,82.63,41.47,42.16,NA,"pc","Interpretation",NA,NA,NA,1.6,5.25,5.25,5.25,5.5,5.25,5,5,5.5,5,5.3
23,",GIMAZETDINOVA Anastasia","UZB",5,82.63,41.47,42.16,-1,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
24,",KARADEMIR Tugba","TUR",1,78.8,37.64,42.16,NA,"ee","3S+1T",4.9,0,-2,NA,-2,-2,-1,-2,-2,-2,-2,-2,-2,2.9
24,",KARADEMIR Tugba","TUR",1,78.8,37.64,42.16,NA,"ee","3T+2A+SEQ",6,0,-2.8,NA,-3,-2,-3,-3,-3,-2,-3,-3,-3,3.2
24,",KARADEMIR Tugba","TUR",1,78.8,37.64,42.16,NA,"ee","1F",0.5,0,-0.12,NA,-0.1,-0.1,-0.2,-0.2,-0.1,-0.1,-0.1,-0.1,-0.2,0.38
24,",KARADEMIR Tugba","TUR",1,78.8,37.64,42.16,NA,"ee","FCSp4",3.2,0,0.2,NA,0.5,0,0.5,0,0,0,0.5,0.5,0.5,3.4
24,",KARADEMIR Tugba","TUR",1,78.8,37.64,42.16,NA,"ee","2T",1.3,0,-0.18,NA,0,-0.3,0,0,0,-0.3,0,-0.3,-0.3,1.12
24,",KARADEMIR Tugba","TUR",1,78.8,37.64,42.16,NA,"ee","2A",3.5,0,0,NA,0,0,0,-0.8,0,0,0,0,0,3.5
24,",KARADEMIR Tugba","TUR",1,78.8,37.64,42.16,NA,"ee","CCoSp4",3.5,0,0,NA,0,0,0,0,0,0.5,0.5,0,0,3.5
24,",KARADEMIR Tugba","TUR",1,78.8,37.64,42.16,NA,"ee","3S",4.95,0,0.2,NA,1,0,0,0,0,1,1,0,0,5.15
24,",KARADEMIR Tugba","TUR",1,78.8,37.64,42.16,NA,"ee","2A",3.85,0,-0.16,NA,0,-0.8,-0.8,-0.8,0,1,0,0,0,3.69
24,",KARADEMIR Tugba","TUR",1,78.8,37.64,42.16,NA,"ee","FCCoSp4",3.5,0,0,NA,0,0,0,0,0,0,0.5,0,0,3.5
24,",KARADEMIR Tugba","TUR",1,78.8,37.64,42.16,NA,"ee","SpSq4",3.4,0,0.6,NA,1,0,1,0,1,0,1,1,1,4
24,",KARADEMIR Tugba","TUR",1,78.8,37.64,42.16,NA,"ee","SlSt3",3.3,0,0,NA,0,0,0,0,0.5,0,0,0,0,3.3
24,",KARADEMIR Tugba","TUR",1,78.8,37.64,42.16,NA,"pc","Skating Skills",NA,NA,NA,1.6,5.5,5.5,5.75,5.5,5.25,5.5,5.75,5.25,5.5,5.45
24,",KARADEMIR Tugba","TUR",1,78.8,37.64,42.16,NA,"pc","Transitions / Linking Footwork",NA,NA,NA,1.6,5.5,5,4.25,5.25,4.75,5,5.5,4.75,4.75,4.95
24,",KARADEMIR Tugba","TUR",1,78.8,37.64,42.16,NA,"pc","Performance / Execution",NA,NA,NA,1.6,5.75,6,5.5,5,5.5,5,5.5,4.75,5.25,5.3
24,",KARADEMIR Tugba","TUR",1,78.8,37.64,42.16,NA,"pc","Choreography / Composition",NA,NA,NA,1.6,5.25,5.5,5.75,5.5,5.75,5.25,5.75,5,5.5,5.4
24,",KARADEMIR Tugba","TUR",1,78.8,37.64,42.16,NA,"pc","Interpretation",NA,NA,NA,1.6,5.25,5.5,5.25,5.25,5.25,5,5.5,5.25,5.25,5.25
24,",KARADEMIR Tugba","TUR",1,78.8,37.64,42.16,-1,"ded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
