rank,name,noc,starting_number,tss,tes,tpcs,deductions,base_value,element,element_no,extra_points,factor,final_score,goe,info,program_component,J1,J2,J3,J4,J5,J6,J7,J8,J9,is_short_program,is_mens
23,Toth Ivett,HUN,6,97.21,49.82,50.39,-3.0,,,,,1.6,6.39,,,Composition,6.75,6.25,5.75,7.0,6.75,6.5,5.75,6.5,6.25,0,0
23,Toth Ivett,HUN,6,97.21,49.82,50.39,-3.0,,,,,1.6,6.29,,,Interpretation of the Music,6.5,6.25,5.75,6.75,6.5,6.25,5.5,6.75,6.0,0,0
23,Toth Ivett,HUN,6,97.21,49.82,50.39,-3.0,,,,,1.6,6.21,,,Performance,6.25,6.0,5.75,6.5,6.25,6.5,6.0,6.5,6.0,0,0
23,Toth Ivett,HUN,6,97.21,49.82,50.39,-3.0,,,,,1.6,6.32,,,Skating Skills,6.25,6.25,5.75,6.75,6.5,6.25,6.0,6.75,6.25,0,0
23,Toth Ivett,HUN,6,97.21,49.82,50.39,-3.0,,,,,1.6,6.29,,,Transitions,6.5,6.0,5.5,6.5,6.5,6.25,6.25,6.25,6.25,0,0
24,Williams Isadora,BRA,12,88.44,38.39,51.05,-1.0,5.5,3Lz<+2T,1.0,0.0,,4.4,-1.1,<,,-2.0,-1.0,-2.0,-1.0,-1.0,-2.0,-2.0,-2.0,-1.0,0,0
24,Williams Isadora,BRA,12,88.44,38.39,51.05,-1.0,5.1,2A+1Lo+2S,2.0,0.0,,4.74,-0.36,,,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,0,0
24,Williams Isadora,BRA,12,88.44,38.39,51.05,-1.0,3.2,3Fe<,3.0,0.0,,1.7,-1.5,e,,-3.0,-2.0,-2.0,-2.0,-2.0,-2.0,-3.0,-2.0,-2.0,0,0
24,Williams Isadora,BRA,12,88.44,38.39,51.05,-1.0,2.7,LSp4,4.0,0.0,,2.7,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
24,Williams Isadora,BRA,12,88.44,38.39,51.05,-1.0,2.6,StSq2,5.0,0.0,,3.03,0.43,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0,0
24,Williams Isadora,BRA,12,88.44,38.39,51.05,-1.0,5.61,3Lo,6.0,1.0,,5.91,0.3,,,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0
24,Williams Isadora,BRA,12,88.44,38.39,51.05,-1.0,4.62,3Lz<,7.0,1.0,,2.52,-2.1,<,,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,0,0
24,Williams Isadora,BRA,12,88.44,38.39,51.05,-1.0,2.0,ChSq1,8.0,0.0,,2.5,0.5,,,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0
24,Williams Isadora,BRA,12,88.44,38.39,51.05,-1.0,0.44,1S,9.0,1.0,,0.37,-0.07,,,-2.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,0,0
24,Williams Isadora,BRA,12,88.44,38.39,51.05,-1.0,5.06,2A+2T,10.0,1.0,,4.06,-1.0,,,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,-1.0,-2.0,0,0
24,Williams Isadora,BRA,12,88.44,38.39,51.05,-1.0,3.5,CCoSp4,11.0,0.0,,3.46,-0.04,,,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0,0
24,Williams Isadora,BRA,12,88.44,38.39,51.05,-1.0,3.0,FSSp4,12.0,0.0,,3.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0,0
24,Williams Isadora,BRA,12,88.44,38.39,51.05,-1.0,,,,,1.6,6.43,,,Composition,6.5,6.5,6.5,6.75,7.0,6.0,6.0,6.75,6.0,0,0
24,Williams Isadora,BRA,12,88.44,38.39,51.05,-1.0,,,,,1.6,6.5,,,Interpretation of the Music,6.25,6.25,6.75,6.75,6.75,6.25,6.25,6.75,6.5,0,0
24,Williams Isadora,BRA,12,88.44,38.39,51.05,-1.0,,,,,1.6,6.36,,,Performance,5.75,6.25,6.5,6.5,6.5,6.25,6.0,6.75,6.5,0,0
24,Williams Isadora,BRA,12,88.44,38.39,51.05,-1.0,,,,,1.6,6.43,,,Skating Skills,5.75,6.5,6.5,6.75,7.0,6.5,6.0,6.5,6.25,0,0
24,Williams Isadora,BRA,12,88.44,38.39,51.05,-1.0,,,,,1.6,6.18,,,Transitions,6.0,6.25,6.25,6.5,6.25,6.0,5.75,6.25,6.25,0,0
1,Hanyu Yuzuru,JPN,25,111.68,63.18,48.5,0.0,10.5,4S,1.0,0.0,,13.21,2.71,,,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,1,1
1,Hanyu Yuzuru,JPN,25,111.68,63.18,48.5,0.0,3.2,FCSp4,2.0,0.0,,4.2,1.0,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1,1
1,Hanyu Yuzuru,JPN,25,111.68,63.18,48.5,0.0,3.0,CSSp4,3.0,0.0,,4.43,1.43,,,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,1,1
1,Hanyu Yuzuru,JPN,25,111.68,63.18,48.5,0.0,9.35,3A,4.0,1.0,,12.35,3.0,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,1
1,Hanyu Yuzuru,JPN,25,111.68,63.18,48.5,0.0,16.06,4T+3T,5.0,1.0,,18.63,2.57,,,3.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,3.0,1,1
1,Hanyu Yuzuru,JPN,25,111.68,63.18,48.5,0.0,3.9,StSq4,6.0,0.0,,6.0,2.1,,,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,1
1,Hanyu Yuzuru,JPN,25,111.68,63.18,48.5,0.0,3.0,CCoSp3,7.0,0.0,,4.36,1.36,,,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,1,1
1,Hanyu Yuzuru,JPN,25,111.68,63.18,48.5,0.0,,,,,1.0,9.75,,,Composition,9.5,10.0,9.75,9.75,9.75,9.75,9.5,10.0,9.75,1,1
1,Hanyu Yuzuru,JPN,25,111.68,63.18,48.5,0.0,,,,,1.0,9.75,,,Interpretation of the Music,9.5,9.75,9.75,10.0,9.75,9.75,9.5,10.0,9.75,1,1
1,Hanyu Yuzuru,JPN,25,111.68,63.18,48.5,0.0,,,,,1.0,9.86,,,Performance,10.0,9.75,10.0,10.0,9.75,9.75,9.75,10.0,9.75,1,1
1,Hanyu Yuzuru,JPN,25,111.68,63.18,48.5,0.0,,,,,1.0,9.71,,,Skating Skills,10.0,9.75,10.0,9.75,9.75,9.5,9.5,9.75,9.5,1,1
1,Hanyu Yuzuru,JPN,25,111.68,63.18,48.5,0.0,,,,,1.0,9.43,,,Transitions,9.0,9.5,9.75,9.5,9.5,9.25,8.75,9.75,9.5,1,1
2,Fernandez Javier,ESP,29,107.58,59.79,47.79,0.0,14.6,4T+3T,1.0,0.0,,16.6,2.0,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1
2,Fernandez Javier,ESP,29,107.58,59.79,47.79,0.0,10.5,4S,2.0,0.0,,13.21,2.71,,,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1,1
2,Fernandez Javier,ESP,29,107.58,59.79,47.79,0.0,2.9,FUSp4,3.0,0.0,,3.4,0.5,,,2.0,1.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1,1
2,Fernandez Javier,ESP,29,107.58,59.79,47.79,0.0,9.35,3A,4.0,1.0,,11.78,2.43,,,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,1,1
2,Fernandez Javier,ESP,29,107.58,59.79,47.79,0.0,3.0,CSSp4,5.0,0.0,,4.29,1.29,,,3.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,1,1
2,Fernandez Javier,ESP,29,107.58,59.79,47.79,0.0,3.9,StSq4,6.0,0.0,,5.8,1.9,,,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1,1
2,Fernandez Javier,ESP,29,107.58,59.79,47.79,0.0,3.5,CCoSp4,7.0,0.0,,4.71,1.21,,,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1,1
2,Fernandez Javier,ESP,29,107.58,59.79,47.79,0.0,,,,,1.0,9.68,,,Composition,10.0,10.0,9.5,10.0,9.5,9.75,9.25,9.5,9.5,1,1
2,Fernandez Javier,ESP,29,107.58,59.79,47.79,0.0,,,,,1.0,9.68,,,Interpretation of the Music,10.0,9.75,10.0,9.75,9.5,9.75,9.5,9.5,9.25,1,1
2,Fernandez Javier,ESP,29,107.58,59.79,47.79,0.0,,,,,1.0,9.71,,,Performance,10.0,9.75,10.0,10.0,9.25,9.5,9.5,9.75,9.5,1,1
2,Fernandez Javier,ESP,29,107.58,59.79,47.79,0.0,,,,,1.0,9.36,,,Skating Skills,10.0,9.5,9.5,9.5,9.25,9.5,9.0,9.25,9.0,1,1
2,Fernandez Javier,ESP,29,107.58,59.79,47.79,0.0,,,,,1.0,9.36,,,Transitions,9.5,9.5,9.5,9.5,9.0,9.5,9.0,9.25,9.25,1,1
3,Uno Shoma,JPN,28,104.17,58.13,46.04,0.0,12.3,4F,1.0,0.0,,13.73,1.43,,,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1,1
3,Uno Shoma,JPN,28,104.17,58.13,46.04,0.0,3.2,FCSp4,2.0,0.0,,4.13,0.93,,,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1
3,Uno Shoma,JPN,28,104.17,58.13,46.04,0.0,3.3,StSq3,3.0,0.0,,4.37,1.07,,,2.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1,1
3,Uno Shoma,JPN,28,104.17,58.13,46.04,0.0,16.06,4T+3T,4.0,1.0,,17.2,1.14,,,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1
3,Uno Shoma,JPN,28,104.17,58.13,46.04,0.0,9.35,3A,5.0,1.0,,10.06,0.71,,,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,-1.0,1,1
3,Uno Shoma,JPN,28,104.17,58.13,46.04,0.0,3.0,CSSp4,6.0,0.0,,4.0,1.0,,,2.0,2.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,1,1
3,Uno Shoma,JPN,28,104.17,58.13,46.04,0.0,3.5,CCoSp4,7.0,0.0,,4.64,1.14,,,3.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1,1
3,Uno Shoma,JPN,28,104.17,58.13,46.04,0.0,,,,,1.0,9.29,,,Composition,9.0,9.0,9.5,9.5,9.5,9.25,9.25,9.25,9.25,1,1
3,Uno Shoma,JPN,28,104.17,58.13,46.04,0.0,,,,,1.0,9.21,,,Interpretation of the Music,8.75,8.75,10.0,9.5,9.25,9.5,9.25,9.25,9.0,1,1
3,Uno Shoma,JPN,28,104.17,58.13,46.04,0.0,,,,,1.0,9.25,,,Performance,9.0,9.0,9.75,9.5,9.25,9.25,9.25,9.25,9.25,1,1
3,Uno Shoma,JPN,28,104.17,58.13,46.04,0.0,,,,,1.0,9.29,,,Skating Skills,9.0,9.25,10.0,9.25,9.5,9.25,9.25,9.25,9.25,1,1
3,Uno Shoma,JPN,28,104.17,58.13,46.04,0.0,,,,,1.0,9.0,,,Transitions,8.75,8.75,9.5,9.25,9.25,9.0,9.0,8.75,9.0,1,1
4,Jin Boyang,CHN,30,103.32,60.27,43.05,0.0,17.9,4Lz+3T,1.0,0.0,,19.76,1.86,,,3.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1,1
4,Jin Boyang,CHN,30,103.32,60.27,43.05,0.0,10.3,4T,2.0,0.0,,11.44,1.14,,,-1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,2.0,1,1
4,Jin Boyang,CHN,30,103.32,60.27,43.05,0.0,3.2,FCSp4,3.0,0.0,,3.99,0.79,,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,1,1
4,Jin Boyang,CHN,30,103.32,60.27,43.05,0.0,9.35,3A,4.0,1.0,,11.49,2.14,,,2.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,3.0,1,1
4,Jin Boyang,CHN,30,103.32,60.27,43.05,0.0,3.0,CSSp4,5.0,0.0,,3.79,0.79,,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1,1
4,Jin Boyang,CHN,30,103.32,60.27,43.05,0.0,3.5,CCoSp4,6.0,0.0,,4.5,1.0,,,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,1,1
4,Jin Boyang,CHN,30,103.32,60.27,43.05,0.0,3.9,StSq4,7.0,0.0,,5.3,1.4,,,2.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,3.0,1,1
4,Jin Boyang,CHN,30,103.32,60.27,43.05,0.0,,,,,1.0,8.54,,,Composition,8.0,8.25,8.75,8.75,9.0,8.5,8.5,7.75,9.5,1,1
4,Jin Boyang,CHN,30,103.32,60.27,43.05,0.0,,,,,1.0,8.61,,,Interpretation of the Music,7.75,8.5,8.75,9.25,8.75,8.5,8.75,7.75,9.5,1,1
4,Jin Boyang,CHN,30,103.32,60.27,43.05,0.0,,,,,1.0,8.82,,,Performance,8.0,8.5,9.0,9.0,9.0,8.5,8.75,9.0,9.5,1,1
4,Jin Boyang,CHN,30,103.32,60.27,43.05,0.0,,,,,1.0,8.79,,,Skating Skills,8.25,8.75,9.0,8.75,9.0,8.5,9.0,8.5,9.25,1,1
4,Jin Boyang,CHN,30,103.32,60.27,43.05,0.0,,,,,1.0,8.29,,,Transitions,7.75,8.0,8.5,8.75,8.5,8.0,8.5,7.75,9.25,1,1
5,Aliev Dmitri,OAR,20,98.98,56.98,42.0,0.0,17.9,4Lz+3T,1.0,0.0,,19.47,1.57,,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1,1
5,Aliev Dmitri,OAR,20,98.98,56.98,42.0,0.0,10.3,4T,2.0,0.0,,11.59,1.29,,,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1,1
5,Aliev Dmitri,OAR,20,98.98,56.98,42.0,0.0,3.2,FCSp4,3.0,0.0,,3.63,0.43,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1,1
5,Aliev Dmitri,OAR,20,98.98,56.98,42.0,0.0,9.35,3A,4.0,1.0,,10.35,1.0,,,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1,1
5,Aliev Dmitri,OAR,20,98.98,56.98,42.0,0.0,3.0,CSSp4,5.0,0.0,,3.71,0.71,,,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1,1
5,Aliev Dmitri,OAR,20,98.98,56.98,42.0,0.0,3.3,StSq3,6.0,0.0,,4.09,0.79,,,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1,1
5,Aliev Dmitri,OAR,20,98.98,56.98,42.0,0.0,3.5,CCoSp4,7.0,0.0,,4.14,0.64,,,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1,1
5,Aliev Dmitri,OAR,20,98.98,56.98,42.0,0.0,,,,,1.0,8.5,,,Composition,8.0,8.75,8.25,8.5,8.75,8.5,9.0,8.25,8.5,1,1
5,Aliev Dmitri,OAR,20,98.98,56.98,42.0,0.0,,,,,1.0,8.46,,,Interpretation of the Music,7.75,8.5,8.0,8.75,8.75,8.75,9.0,8.25,8.25,1,1
5,Aliev Dmitri,OAR,20,98.98,56.98,42.0,0.0,,,,,1.0,8.5,,,Performance,8.0,8.5,8.5,8.5,8.75,8.5,9.25,8.25,8.5,1,1
5,Aliev Dmitri,OAR,20,98.98,56.98,42.0,0.0,,,,,1.0,8.43,,,Skating Skills,8.0,8.75,8.5,8.25,8.75,8.5,9.0,8.0,8.25,1,1
5,Aliev Dmitri,OAR,20,98.98,56.98,42.0,0.0,,,,,1.0,8.11,,,Transitions,7.5,8.25,8.0,8.0,8.5,8.25,8.5,7.75,8.0,1,1
6,Chan Patrick,CAN,21,90.01,45.08,45.93,-1.0,10.3,4T,1.0,0.0,,11.3,1.0,,,-1.0,0.0,1.0,2.0,0.0,0.0,3.0,2.0,2.0,1,1
6,Chan Patrick,CAN,21,90.01,45.08,45.93,-1.0,10.3,3Lz+3T,2.0,0.0,,11.7,1.4,,,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1
6,Chan Patrick,CAN,21,90.01,45.08,45.93,-1.0,3.2,CCSp4,3.0,0.0,,4.27,1.07,,,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1,1
6,Chan Patrick,CAN,21,90.01,45.08,45.93,-1.0,6.49,3A<,4.0,1.0,,3.49,-3.0,<,,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1,1
6,Chan Patrick,CAN,21,90.01,45.08,45.93,-1.0,3.9,StSq4,5.0,0.0,,5.8,1.9,,,3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,1,1
6,Chan Patrick,CAN,21,90.01,45.08,45.93,-1.0,2.6,FSSp3,6.0,0.0,,3.81,1.21,,,2.0,3.0,3.0,3.0,2.0,1.0,2.0,3.0,2.0,1,1
6,Chan Patrick,CAN,21,90.01,45.08,45.93,-1.0,3.5,CCoSp4,7.0,0.0,,4.71,1.21,,,3.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1,1
6,Chan Patrick,CAN,21,90.01,45.08,45.93,-1.0,,,,,1.0,9.29,,,Composition,9.75,9.25,9.25,9.25,9.25,9.0,9.5,9.5,9.0,1,1
6,Chan Patrick,CAN,21,90.01,45.08,45.93,-1.0,,,,,1.0,9.21,,,Interpretation of the Music,9.25,9.25,9.5,9.0,9.0,8.75,9.5,9.5,9.0,1,1
6,Chan Patrick,CAN,21,90.01,45.08,45.93,-1.0,,,,,1.0,9.0,,,Performance,9.0,9.0,9.25,9.0,9.0,8.5,9.5,9.0,8.75,1,1
6,Chan Patrick,CAN,21,90.01,45.08,45.93,-1.0,,,,,1.0,9.36,,,Skating Skills,9.5,9.5,9.5,9.25,9.25,9.25,9.25,9.5,9.0,1,1
6,Chan Patrick,CAN,21,90.01,45.08,45.93,-1.0,,,,,1.0,9.07,,,Transitions,9.0,9.0,9.25,9.25,9.0,8.75,9.75,9.25,8.75,1,1
7,Rippon Adam,USA,19,87.95,44.48,43.47,0.0,9.6,3F+3T,1.0,0.0,,10.2,0.6,,,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1
7,Rippon Adam,USA,19,87.95,44.48,43.47,0.0,8.5,3A,2.0,0.0,,8.21,-0.29,,,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,1,1
7,Rippon Adam,USA,19,87.95,44.48,43.47,0.0,3.2,FCSp4,3.0,0.0,,4.27,1.07,,,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1,1
7,Rippon Adam,USA,19,87.95,44.48,43.47,0.0,6.6,3Lz,4.0,1.0,,7.3,0.7,,,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1,1
7,Rippon Adam,USA,19,87.95,44.48,43.47,0.0,3.0,CSSp4,5.0,0.0,,4.07,1.07,,,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1,1
7,Rippon Adam,USA,19,87.95,44.48,43.47,0.0,3.9,StSq4,6.0,0.0,,5.5,1.6,,,3.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1,1
7,Rippon Adam,USA,19,87.95,44.48,43.47,0.0,3.5,CCoSp4,7.0,0.0,,4.93,1.43,,,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,1,1
7,Rippon Adam,USA,19,87.95,44.48,43.47,0.0,,,,,1.0,8.68,,,Composition,8.75,8.25,9.0,8.5,8.75,8.75,9.0,8.5,8.5,1,1
7,Rippon Adam,USA,19,87.95,44.48,43.47,0.0,,,,,1.0,8.93,,,Interpretation of the Music,9.25,8.75,9.25,8.75,9.0,9.0,9.25,8.5,8.5,1,1
7,Rippon Adam,USA,19,87.95,44.48,43.47,0.0,,,,,1.0,8.86,,,Performance,9.0,8.75,9.25,8.75,8.75,8.75,9.5,8.75,8.5,1,1
7,Rippon Adam,USA,19,87.95,44.48,43.47,0.0,,,,,1.0,8.57,,,Skating Skills,8.75,8.5,9.0,8.25,8.5,8.75,8.75,8.5,8.25,1,1
7,Rippon Adam,USA,19,87.95,44.48,43.47,0.0,,,,,1.0,8.43,,,Transitions,8.75,8.25,8.75,8.25,8.5,8.5,8.5,8.0,8.25,1,1
8,Kolyada Mikhail,OAR,27,86.69,43.84,43.85,-1.0,6.0,3Lz,1.0,0.0,,7.4,1.4,,,0.0,2.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,1,1
8,Kolyada Mikhail,OAR,27,86.69,43.84,43.85,-1.0,10.3,4T+COMBO,2.0,0.0,,6.3,-4.0,,,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1,1
8,Kolyada Mikhail,OAR,27,86.69,43.84,43.85,-1.0,3.0,FSSp4,3.0,0.0,,4.07,1.07,,,2.0,2.0,2.0,3.0,1.0,2.0,2.0,3.0,2.0,1,1
8,Kolyada Mikhail,OAR,27,86.69,43.84,43.85,-1.0,9.35,3A,4.0,1.0,,11.49,2.14,,,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,1,1
8,Kolyada Mikhail,OAR,27,86.69,43.84,43.85,-1.0,3.2,CCSp4,5.0,0.0,,4.41,1.21,,,2.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,2.0,1,1
8,Kolyada Mikhail,OAR,27,86.69,43.84,43.85,-1.0,3.9,StSq4,6.0,0.0,,5.6,1.7,,,2.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,1,1
8,Kolyada Mikhail,OAR,27,86.69,43.84,43.85,-1.0,3.5,CCoSp4,7.0,0.0,,4.57,1.07,,,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,1,1
8,Kolyada Mikhail,OAR,27,86.69,43.84,43.85,-1.0,,,,,1.0,8.82,,,Composition,8.5,9.25,8.5,8.75,9.25,8.75,9.5,8.5,8.75,1,1
8,Kolyada Mikhail,OAR,27,86.69,43.84,43.85,-1.0,,,,,1.0,8.89,,,Interpretation of the Music,8.0,9.25,8.75,9.25,9.25,8.75,9.25,8.5,8.5,1,1
8,Kolyada Mikhail,OAR,27,86.69,43.84,43.85,-1.0,,,,,1.0,8.64,,,Performance,7.75,8.75,8.25,9.0,9.0,8.25,9.25,9.0,8.25,1,1
8,Kolyada Mikhail,OAR,27,86.69,43.84,43.85,-1.0,,,,,1.0,8.96,,,Skating Skills,8.0,9.25,8.75,9.0,9.25,8.75,9.25,9.0,8.75,1,1
8,Kolyada Mikhail,OAR,27,86.69,43.84,43.85,-1.0,,,,,1.0,8.54,,,Transitions,7.75,8.75,8.25,8.75,9.25,8.5,8.75,8.25,8.5,1,1
9,Brezina Michal,CZE,13,85.15,44.34,40.81,0.0,11.8,4S+2T,1.0,0.0,,11.8,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,1
9,Brezina Michal,CZE,13,85.15,44.34,40.81,0.0,8.5,3A,2.0,0.0,,9.93,1.43,,,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1
9,Brezina Michal,CZE,13,85.15,44.34,40.81,0.0,3.0,FSSp4,3.0,0.0,,3.93,0.93,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1,1
9,Brezina Michal,CZE,13,85.15,44.34,40.81,0.0,3.2,CCSp4,4.0,0.0,,3.91,0.71,,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1,1
9,Brezina Michal,CZE,13,85.15,44.34,40.81,0.0,5.83,3F,5.0,1.0,,6.83,1.0,,,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,-1.0,1,1
9,Brezina Michal,CZE,13,85.15,44.34,40.81,0.0,3.3,StSq3,6.0,0.0,,4.23,0.93,,,2.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1,1
9,Brezina Michal,CZE,13,85.15,44.34,40.81,0.0,3.0,CCoSp3,7.0,0.0,,3.71,0.71,,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1,1
9,Brezina Michal,CZE,13,85.15,44.34,40.81,0.0,,,,,1.0,8.21,,,Composition,8.0,8.5,8.0,8.5,8.5,8.5,7.75,7.75,8.25,1,1
9,Brezina Michal,CZE,13,85.15,44.34,40.81,0.0,,,,,1.0,8.21,,,Interpretation of the Music,7.75,8.5,8.25,8.5,8.5,8.25,8.25,7.5,8.0,1,1
9,Brezina Michal,CZE,13,85.15,44.34,40.81,0.0,,,,,1.0,8.25,,,Performance,8.0,8.75,8.5,8.5,8.25,8.25,8.0,8.0,8.25,1,1
9,Brezina Michal,CZE,13,85.15,44.34,40.81,0.0,,,,,1.0,8.25,,,Skating Skills,8.25,8.75,8.25,8.25,8.25,8.5,8.0,7.75,8.25,1,1
9,Brezina Michal,CZE,13,85.15,44.34,40.81,0.0,,,,,1.0,7.89,,,Transitions,7.25,8.25,7.75,8.0,8.25,8.0,7.5,7.75,8.0,1,1
10,Messing Keegan,CAN,12,85.11,45.5,40.61,-1.0,14.6,4T+3T,1.0,0.0,,16.03,1.43,,,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1,1
10,Messing Keegan,CAN,12,85.11,45.5,40.61,-1.0,8.5,3A,2.0,0.0,,5.5,-3.0,,,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,-3.0,1,1
10,Messing Keegan,CAN,12,85.11,45.5,40.61,-1.0,3.2,FCSp4,3.0,0.0,,4.34,1.14,,,3.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,1,1
10,Messing Keegan,CAN,12,85.11,45.5,40.61,-1.0,3.0,CSSp4,4.0,0.0,,4.0,1.0,,,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1,1
10,Messing Keegan,CAN,12,85.11,45.5,40.61,-1.0,2.6,StSq2,5.0,0.0,,3.46,0.86,,,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1,1
10,Messing Keegan,CAN,12,85.11,45.5,40.61,-1.0,6.6,3Lz,6.0,1.0,,8.1,1.5,,,2.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,1,1
10,Messing Keegan,CAN,12,85.11,45.5,40.61,-1.0,3.5,CCoSp4,7.0,0.0,,4.07,0.57,,,2.0,2.0,2.0,2.0,0.0,0.0,-1.0,1.0,1.0,1,1
10,Messing Keegan,CAN,12,85.11,45.5,40.61,-1.0,,,,,1.0,8.29,,,Composition,8.0,9.5,8.25,7.75,7.5,8.5,9.0,8.5,8.0,1,1
10,Messing Keegan,CAN,12,85.11,45.5,40.61,-1.0,,,,,1.0,8.25,,,Interpretation of the Music,8.0,9.5,8.25,7.75,7.0,8.75,9.0,8.0,8.0,1,1
10,Messing Keegan,CAN,12,85.11,45.5,40.61,-1.0,,,,,1.0,8.07,,,Performance,7.75,9.25,8.0,8.0,7.0,8.25,9.0,8.0,7.5,1,1
