rank,name,noc,starting_number,tss,tes,tpcs,deductions,base_value,element,element_no,extra_points,factor,final_score,goe,info,program_component,J1,J2,J3,J4,J5,J6,J7,J8,J9,is_short_program,is_mens
27,Lee Sihyeong,KOR,7,65.69,30.75,35.94,-1.0,3.5,CCoSp4,7.0,0.0,,3.95,0.45,,,2.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1,1
27,Lee Sihyeong,KOR,7,65.69,30.75,35.94,-1.0,,,,,1.0,7.29,,,Composition,7.5,7.0,6.5,7.25,7.25,7.25,7.75,7.25,7.5,1,1
27,Lee Sihyeong,KOR,7,65.69,30.75,35.94,-1.0,,,,,1.0,7.14,,,Interpretation of the Music,7.25,7.0,6.5,7.25,7.25,7.0,7.5,7.0,7.25,1,1
27,Lee Sihyeong,KOR,7,65.69,30.75,35.94,-1.0,,,,,1.0,7.11,,,Performance,7.25,6.75,6.25,7.5,7.0,7.0,7.25,7.0,7.5,1,1
27,Lee Sihyeong,KOR,7,65.69,30.75,35.94,-1.0,,,,,1.0,7.36,,,Skating Skills,7.5,7.0,6.5,7.5,7.25,7.25,7.75,7.25,7.75,1,1
27,Lee Sihyeong,KOR,7,65.69,30.75,35.94,-1.0,,,,,1.0,7.04,,,Transitions,7.25,6.75,6.25,7.0,7.0,7.0,7.25,7.0,7.5,1,1
28,Selevko Aleksandr,EST,4,65.29,28.79,36.5,0.0,3.3,2A,1.0,0.0,,3.96,0.66,,,2.0,2.0,2.0,0.0,2.0,2.0,3.0,2.0,2.0,1,1
28,Selevko Aleksandr,EST,4,65.29,28.79,36.5,0.0,5.3,3F,2.0,0.0,,5.83,0.53,,,1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1,1
28,Selevko Aleksandr,EST,4,65.29,28.79,36.5,0.0,3.0,FSSp4,3.0,0.0,,3.56,0.56,,,1.0,3.0,2.0,1.0,2.0,3.0,1.0,3.0,1.0,1,1
28,Selevko Aleksandr,EST,4,65.29,28.79,36.5,0.0,5.9,3Lz+COMBO+2T*,4.0,0.0,,2.95,-2.95,*,,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,1,1
28,Selevko Aleksandr,EST,4,65.29,28.79,36.5,0.0,2.8,CCSp3,5.0,0.0,,3.44,0.64,,,1.0,3.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,1,1
28,Selevko Aleksandr,EST,4,65.29,28.79,36.5,0.0,3.9,StSq4,6.0,0.0,,4.85,0.95,,,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1,1
28,Selevko Aleksandr,EST,4,65.29,28.79,36.5,0.0,3.5,CCoSp4,7.0,0.0,,4.2,0.7,,,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0,1,1
28,Selevko Aleksandr,EST,4,65.29,28.79,36.5,0.0,,,,,1.0,7.5,,,Composition,7.25,7.25,7.5,6.75,7.5,8.0,7.75,8.0,7.25,1,1
28,Selevko Aleksandr,EST,4,65.29,28.79,36.5,0.0,,,,,1.0,7.43,,,Interpretation of the Music,7.0,7.25,7.5,6.75,7.5,8.0,7.75,7.75,7.25,1,1
28,Selevko Aleksandr,EST,4,65.29,28.79,36.5,0.0,,,,,1.0,7.21,,,Performance,6.75,7.0,7.25,7.0,7.25,7.75,7.25,7.5,7.25,1,1
28,Selevko Aleksandr,EST,4,65.29,28.79,36.5,0.0,,,,,1.0,7.36,,,Skating Skills,7.0,7.0,7.5,7.25,7.25,7.75,7.5,7.5,7.5,1,1
28,Selevko Aleksandr,EST,4,65.29,28.79,36.5,0.0,,,,,1.0,7.0,,,Transitions,6.75,6.75,7.0,6.25,7.0,7.5,7.25,7.5,6.75,1,1
29,Sadovsky Roman,CAN,1,62.77,24.99,37.78,0.0,9.7,4S,1.0,0.0,,6.65,-3.05,,,-3.0,-3.0,-3.0,-4.0,-4.0,-3.0,-3.0,-3.0,-2.0,1,1
29,Sadovsky Roman,CAN,1,62.77,24.99,37.78,0.0,0.0,1A*,2.0,0.0,,0.0,0.0,*,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
29,Sadovsky Roman,CAN,1,62.77,24.99,37.78,0.0,4.2,1F*+3T,3.0,0.0,,2.1,-2.1,*,,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,1,1
29,Sadovsky Roman,CAN,1,62.77,24.99,37.78,0.0,3.2,FCSp4,4.0,0.0,,4.07,0.87,,,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,1,1
29,Sadovsky Roman,CAN,1,62.77,24.99,37.78,0.0,3.0,CSSp4,5.0,0.0,,3.81,0.81,,,2.0,3.0,3.0,1.0,3.0,3.0,3.0,2.0,3.0,1,1
29,Sadovsky Roman,CAN,1,62.77,24.99,37.78,0.0,3.3,StSq3,6.0,0.0,,3.91,0.61,,,1.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,1,1
29,Sadovsky Roman,CAN,1,62.77,24.99,37.78,0.0,3.5,CCoSp4,7.0,0.0,,4.45,0.95,,,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,2.0,1,1
29,Sadovsky Roman,CAN,1,62.77,24.99,37.78,0.0,,,,,1.0,7.68,,,Composition,7.25,7.75,7.5,8.0,7.5,8.0,7.5,7.5,8.0,1,1
29,Sadovsky Roman,CAN,1,62.77,24.99,37.78,0.0,,,,,1.0,7.64,,,Interpretation of the Music,7.25,7.75,7.5,8.25,7.5,7.75,7.25,7.5,8.25,1,1
29,Sadovsky Roman,CAN,1,62.77,24.99,37.78,0.0,,,,,1.0,7.36,,,Performance,6.75,7.5,7.25,8.0,6.75,7.5,7.0,7.5,8.0,1,1
29,Sadovsky Roman,CAN,1,62.77,24.99,37.78,0.0,,,,,1.0,7.71,,,Skating Skills,7.5,7.75,7.75,7.75,7.75,7.75,7.5,7.75,8.0,1,1
29,Sadovsky Roman,CAN,1,62.77,24.99,37.78,0.0,,,,,1.0,7.39,,,Transitions,7.0,7.5,7.25,7.75,7.5,7.5,7.0,7.25,7.75,1,1
1,Valieva Kamila,ROC,26,82.16,44.51,37.65,0.0,8.0,3A,1.0,0.0,,5.26,-2.74,,,-2.0,-3.0,-3.0,-3.0,-4.0,-3.0,-4.0,-4.0,-4.0,1,0
1,Valieva Kamila,ROC,26,82.16,44.51,37.65,0.0,5.3,3F,2.0,0.0,,7.34,2.04,,,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,1,0
1,Valieva Kamila,ROC,26,82.16,44.51,37.65,0.0,3.5,CCoSp4,3.0,0.0,,5.05,1.55,,,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,1,0
1,Valieva Kamila,ROC,26,82.16,44.51,37.65,0.0,11.11,3Lz+3T,4.0,1.0,,12.8,1.69,,,3.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,1,0
1,Valieva Kamila,ROC,26,82.16,44.51,37.65,0.0,3.9,StSq4,5.0,0.0,,5.63,1.73,,,4.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,1,0
1,Valieva Kamila,ROC,26,82.16,44.51,37.65,0.0,3.2,FCSp4,6.0,0.0,,4.57,1.37,,,5.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,1,0
1,Valieva Kamila,ROC,26,82.16,44.51,37.65,0.0,2.7,LSp4,7.0,0.0,,3.86,1.16,,,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,1,0
1,Valieva Kamila,ROC,26,82.16,44.51,37.65,0.0,,,,,0.8,9.46,,,Composition,9.5,9.5,9.25,9.5,9.5,9.5,9.5,9.75,9.25,1,0
1,Valieva Kamila,ROC,26,82.16,44.51,37.65,0.0,,,,,0.8,9.43,,,Interpretation of the Music,9.5,9.25,9.5,9.25,9.25,9.5,9.5,9.5,9.5,1,0
1,Valieva Kamila,ROC,26,82.16,44.51,37.65,0.0,,,,,0.8,9.39,,,Performance,9.5,9.0,9.5,9.25,9.0,9.5,9.5,9.5,9.5,1,0
1,Valieva Kamila,ROC,26,82.16,44.51,37.65,0.0,,,,,0.8,9.5,,,Skating Skills,9.5,9.5,9.5,9.5,9.25,9.5,9.5,9.5,9.5,1,0
1,Valieva Kamila,ROC,26,82.16,44.51,37.65,0.0,,,,,0.8,9.29,,,Transitions,9.25,9.25,9.25,9.5,9.25,9.25,9.5,9.25,9.25,1,0
2,Shcherbakova Anna,ROC,29,80.2,42.87,37.33,0.0,3.3,2A,1.0,0.0,,4.29,0.99,,,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,1,0
2,Shcherbakova Anna,ROC,29,80.2,42.87,37.33,0.0,5.3,3F,2.0,0.0,,7.19,1.89,,,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,1,0
2,Shcherbakova Anna,ROC,29,80.2,42.87,37.33,0.0,3.2,FCSp4,3.0,0.0,,4.16,0.96,,,2.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,1,0
2,Shcherbakova Anna,ROC,29,80.2,42.87,37.33,0.0,11.11,3Lz+3T,4.0,1.0,,12.96,1.85,,,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,4.0,1,0
2,Shcherbakova Anna,ROC,29,80.2,42.87,37.33,0.0,3.5,CCoSp4,5.0,0.0,,5.1,1.6,,,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,5.0,1,0
2,Shcherbakova Anna,ROC,29,80.2,42.87,37.33,0.0,3.9,StSq4,6.0,0.0,,5.35,1.45,,,4.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,4.0,1,0
2,Shcherbakova Anna,ROC,29,80.2,42.87,37.33,0.0,2.7,LSp4,7.0,0.0,,3.82,1.12,,,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,5.0,1,0
2,Shcherbakova Anna,ROC,29,80.2,42.87,37.33,0.0,,,,,0.8,9.43,,,Composition,9.5,9.5,9.25,9.5,9.25,9.25,9.5,9.5,9.5,1,0
2,Shcherbakova Anna,ROC,29,80.2,42.87,37.33,0.0,,,,,0.8,9.46,,,Interpretation of the Music,9.5,9.5,9.25,9.5,9.0,9.5,9.5,9.75,9.5,1,0
2,Shcherbakova Anna,ROC,29,80.2,42.87,37.33,0.0,,,,,0.8,9.46,,,Performance,9.5,9.5,9.5,9.5,9.0,9.25,9.5,9.5,9.5,1,0
2,Shcherbakova Anna,ROC,29,80.2,42.87,37.33,0.0,,,,,0.8,9.14,,,Skating Skills,9.25,9.0,9.0,9.25,8.75,9.0,9.25,9.25,9.25,1,0
2,Shcherbakova Anna,ROC,29,80.2,42.87,37.33,0.0,,,,,0.8,9.18,,,Transitions,9.25,9.25,9.0,9.25,8.75,9.0,9.25,9.25,9.25,1,0
3,Sakamoto Kaori,JPN,30,79.84,43.22,36.62,0.0,3.3,2A,1.0,0.0,,4.81,1.51,,,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,1,0
3,Sakamoto Kaori,JPN,30,79.84,43.22,36.62,0.0,5.9,3Lz,2.0,0.0,,7.92,2.02,,,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,1,0
3,Sakamoto Kaori,JPN,30,79.84,43.22,36.62,0.0,3.5,CCoSp4,3.0,0.0,,4.6,1.1,,,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,1,0
3,Sakamoto Kaori,JPN,30,79.84,43.22,36.62,0.0,10.45,3F+3T,4.0,1.0,,12.49,2.04,,,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,1,0
3,Sakamoto Kaori,JPN,30,79.84,43.22,36.62,0.0,3.2,FCSp4,5.0,0.0,,4.3,1.1,,,3.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,1,0
3,Sakamoto Kaori,JPN,30,79.84,43.22,36.62,0.0,3.9,StSq4,6.0,0.0,,5.4,1.5,,,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,1,0
3,Sakamoto Kaori,JPN,30,79.84,43.22,36.62,0.0,2.7,LSp4,7.0,0.0,,3.7,1.0,,,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,1,0
3,Sakamoto Kaori,JPN,30,79.84,43.22,36.62,0.0,,,,,0.8,9.18,,,Composition,8.75,9.5,9.0,9.5,9.25,9.0,9.0,9.25,9.25,1,0
3,Sakamoto Kaori,JPN,30,79.84,43.22,36.62,0.0,,,,,0.8,9.18,,,Interpretation of the Music,8.75,9.25,9.0,9.5,9.5,9.25,9.25,9.0,9.0,1,0
3,Sakamoto Kaori,JPN,30,79.84,43.22,36.62,0.0,,,,,0.8,9.21,,,Performance,9.0,9.5,9.25,9.75,9.5,9.0,9.0,9.25,9.0,1,0
3,Sakamoto Kaori,JPN,30,79.84,43.22,36.62,0.0,,,,,0.8,9.29,,,Skating Skills,9.25,9.5,9.25,9.5,9.25,9.25,9.0,9.5,9.0,1,0
3,Sakamoto Kaori,JPN,30,79.84,43.22,36.62,0.0,,,,,0.8,8.93,,,Transitions,8.75,9.25,9.0,9.5,9.0,8.75,8.75,9.0,8.75,1,0
4,Trusova Alexandra,ROC,28,74.6,40.12,35.48,-1.0,6.4,3A<,1.0,0.0,,3.2,-3.2,<,,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,-5.0,1,0
4,Trusova Alexandra,ROC,28,74.6,40.12,35.48,-1.0,5.3,3F!,2.0,0.0,,6.13,0.83,!,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1,0
4,Trusova Alexandra,ROC,28,74.6,40.12,35.48,-1.0,3.5,CCoSp4,3.0,0.0,,4.65,1.15,,,3.0,2.0,3.0,5.0,3.0,3.0,4.0,3.0,4.0,1,0
4,Trusova Alexandra,ROC,28,74.6,40.12,35.48,-1.0,11.11,3Lz+3T,4.0,1.0,,12.88,1.77,,,2.0,2.0,4.0,4.0,1.0,3.0,3.0,3.0,4.0,1,0
4,Trusova Alexandra,ROC,28,74.6,40.12,35.48,-1.0,3.2,FCSp4,5.0,0.0,,4.21,1.01,,,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,3.0,1,0
4,Trusova Alexandra,ROC,28,74.6,40.12,35.48,-1.0,3.9,StSq4,6.0,0.0,,5.46,1.56,,,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,1,0
4,Trusova Alexandra,ROC,28,74.6,40.12,35.48,-1.0,2.7,LSp4,7.0,0.0,,3.59,0.89,,,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,1,0
4,Trusova Alexandra,ROC,28,74.6,40.12,35.48,-1.0,,,,,0.8,8.96,,,Composition,9.0,8.25,8.75,9.5,9.0,9.0,8.75,9.0,9.25,1,0
4,Trusova Alexandra,ROC,28,74.6,40.12,35.48,-1.0,,,,,0.8,8.96,,,Interpretation of the Music,9.0,8.0,9.0,9.5,8.75,9.0,8.75,9.0,9.25,1,0
4,Trusova Alexandra,ROC,28,74.6,40.12,35.48,-1.0,,,,,0.8,8.96,,,Performance,9.25,8.5,9.0,9.5,9.0,8.75,8.75,8.75,9.25,1,0
4,Trusova Alexandra,ROC,28,74.6,40.12,35.48,-1.0,,,,,0.8,8.75,,,Skating Skills,8.75,8.75,8.75,8.75,8.75,8.75,8.5,8.75,9.0,1,0
4,Trusova Alexandra,ROC,28,74.6,40.12,35.48,-1.0,,,,,0.8,8.71,,,Transitions,8.75,8.5,8.75,9.0,8.75,8.75,8.25,8.5,9.0,1,0
5,Higuchi Wakaba,JPN,20,73.51,39.53,33.98,0.0,8.0,3A,1.0,0.0,,9.71,1.71,,,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,1,0
5,Higuchi Wakaba,JPN,20,73.51,39.53,33.98,0.0,9.26,3Lz+3T<,2.0,0.0,,8.75,-0.51,<,,0.0,-1.0,-2.0,-2.0,-1.0,0.0,-1.0,0.0,-1.0,1,0
5,Higuchi Wakaba,JPN,20,73.51,39.53,33.98,0.0,2.8,FCSp3,3.0,0.0,,3.36,0.56,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1,0
5,Higuchi Wakaba,JPN,20,73.51,39.53,33.98,0.0,5.83,3F!q,4.0,1.0,,4.47,-1.36,!,,-3.0,-2.0,-3.0,-2.0,-3.0,-2.0,-3.0,-3.0,-2.0,1,0
5,Higuchi Wakaba,JPN,20,73.51,39.53,33.98,0.0,3.5,CCoSp4,5.0,0.0,,4.55,1.05,,,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,0
5,Higuchi Wakaba,JPN,20,73.51,39.53,33.98,0.0,3.9,StSq4,6.0,0.0,,5.18,1.28,,,3.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,3.0,1,0
5,Higuchi Wakaba,JPN,20,73.51,39.53,33.98,0.0,2.7,LSp4,7.0,0.0,,3.51,0.81,,,3.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,1,0
5,Higuchi Wakaba,JPN,20,73.51,39.53,33.98,0.0,,,,,0.8,8.5,,,Composition,8.5,8.75,8.25,8.75,8.75,8.5,8.0,8.25,8.5,1,0
5,Higuchi Wakaba,JPN,20,73.51,39.53,33.98,0.0,,,,,0.8,8.57,,,Interpretation of the Music,8.5,8.75,8.5,8.75,8.75,8.75,8.25,8.25,8.5,1,0
5,Higuchi Wakaba,JPN,20,73.51,39.53,33.98,0.0,,,,,0.8,8.54,,,Performance,8.5,8.5,8.5,8.75,9.0,8.5,8.0,8.5,8.5,1,0
5,Higuchi Wakaba,JPN,20,73.51,39.53,33.98,0.0,,,,,0.8,8.61,,,Skating Skills,8.75,8.75,8.5,9.0,8.75,8.75,8.25,8.5,8.25,1,0
5,Higuchi Wakaba,JPN,20,73.51,39.53,33.98,0.0,,,,,0.8,8.25,,,Transitions,8.25,8.5,8.25,8.75,8.25,8.25,8.0,8.0,8.25,1,0
6,You Young,KOR,27,70.34,36.8,33.54,0.0,3.3,3A<<,1.0,0.0,,2.31,-0.99,<<,,-2.0,-3.0,-3.0,-3.0,-3.0,-2.0,-4.0,-4.0,-3.0,1,0
6,You Young,KOR,27,70.34,36.8,33.54,0.0,10.1,3Lz+3T,2.0,0.0,,11.7,1.6,,,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,1,0
6,You Young,KOR,27,70.34,36.8,33.54,0.0,3.2,FCSp4,3.0,0.0,,4.02,0.82,,,3.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,1,0
6,You Young,KOR,27,70.34,36.8,33.54,0.0,2.7,LSp4,4.0,0.0,,3.51,0.81,,,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,1,0
6,You Young,KOR,27,70.34,36.8,33.54,0.0,5.83,3F!,5.0,1.0,,5.75,-0.08,!,,0.0,0.0,-2.0,0.0,1.0,-1.0,-1.0,0.0,1.0,1,0
6,You Young,KOR,27,70.34,36.8,33.54,0.0,3.9,StSq4,6.0,0.0,,4.96,1.06,,,3.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,4.0,1,0
6,You Young,KOR,27,70.34,36.8,33.54,0.0,3.5,CCoSp4,7.0,0.0,,4.55,1.05,,,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1,0
6,You Young,KOR,27,70.34,36.8,33.54,0.0,,,,,0.8,8.46,,,Composition,8.25,8.5,8.25,8.75,8.5,8.75,8.25,8.25,8.75,1,0
6,You Young,KOR,27,70.34,36.8,33.54,0.0,,,,,0.8,8.36,,,Interpretation of the Music,8.5,8.0,8.25,8.75,8.0,8.5,8.25,8.25,8.75,1,0
6,You Young,KOR,27,70.34,36.8,33.54,0.0,,,,,0.8,8.46,,,Performance,8.5,8.25,8.5,8.5,8.5,8.5,8.25,8.5,8.75,1,0
6,You Young,KOR,27,70.34,36.8,33.54,0.0,,,,,0.8,8.43,,,Skating Skills,8.5,8.5,8.25,8.75,8.5,8.5,8.25,8.25,8.5,1,0
6,You Young,KOR,27,70.34,36.8,33.54,0.0,,,,,0.8,8.21,,,Transitions,8.25,8.5,8.0,8.5,7.75,8.25,8.0,8.0,8.5,1,0
7,Hendrickx Loena,BEL,23,70.09,36.09,34.0,0.0,10.1,3Lz+3T,1.0,0.0,,10.77,0.67,,,2.0,2.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1,0
7,Hendrickx Loena,BEL,23,70.09,36.09,34.0,0.0,3.3,2A,2.0,0.0,,2.73,-0.57,,,-2.0,-2.0,-2.0,-1.0,-2.0,-1.0,-2.0,-3.0,-1.0,1,0
7,Hendrickx Loena,BEL,23,70.09,36.09,34.0,0.0,3.5,CCoSp4,3.0,0.0,,4.85,1.35,,,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,1,0
7,Hendrickx Loena,BEL,23,70.09,36.09,34.0,0.0,5.83,3F!,4.0,1.0,,5.91,0.08,!,,0.0,1.0,0.0,0.0,0.0,1.0,-2.0,-1.0,1.0,1,0
7,Hendrickx Loena,BEL,23,70.09,36.09,34.0,0.0,3.2,FCSp4,5.0,0.0,,4.16,0.96,,,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,1,0
7,Hendrickx Loena,BEL,23,70.09,36.09,34.0,0.0,3.3,StSq3,6.0,0.0,,4.62,1.32,,,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,1,0
7,Hendrickx Loena,BEL,23,70.09,36.09,34.0,0.0,2.4,LSp3,7.0,0.0,,3.05,0.65,,,3.0,2.0,2.0,3.0,1.0,4.0,2.0,3.0,4.0,1,0
7,Hendrickx Loena,BEL,23,70.09,36.09,34.0,0.0,,,,,0.8,8.61,,,Composition,8.25,8.75,8.5,8.75,9.0,8.75,8.25,8.75,8.5,1,0
7,Hendrickx Loena,BEL,23,70.09,36.09,34.0,0.0,,,,,0.8,8.68,,,Interpretation of the Music,8.5,8.75,8.5,8.75,9.0,8.75,8.5,8.75,8.75,1,0
7,Hendrickx Loena,BEL,23,70.09,36.09,34.0,0.0,,,,,0.8,8.43,,,Performance,8.0,8.5,8.25,8.5,8.5,8.5,8.25,8.5,8.75,1,0
7,Hendrickx Loena,BEL,23,70.09,36.09,34.0,0.0,,,,,0.8,8.5,,,Skating Skills,8.5,8.5,8.5,8.75,8.5,8.5,7.75,8.5,8.5,1,0
7,Hendrickx Loena,BEL,23,70.09,36.09,34.0,0.0,,,,,0.8,8.29,,,Transitions,8.0,8.5,8.0,8.5,8.5,8.5,8.0,8.25,8.25,1,0
8,Liu Alysa,USA,22,69.5,36.85,32.65,0.0,3.3,2A,1.0,0.0,,3.91,0.61,,,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1,0
8,Liu Alysa,USA,22,69.5,36.85,32.65,0.0,5.3,3F!,2.0,0.0,,5.75,0.45,!,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1,0
8,Liu Alysa,USA,22,69.5,36.85,32.65,0.0,2.8,FCSp3,3.0,0.0,,3.44,0.64,,,3.0,1.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,1,0
8,Liu Alysa,USA,22,69.5,36.85,32.65,0.0,11.11,3Lz+3Tq,4.0,1.0,,10.77,-0.34,q,,0.0,-1.0,-1.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,1,0
8,Liu Alysa,USA,22,69.5,36.85,32.65,0.0,3.5,CCoSp4,5.0,0.0,,4.3,0.8,,,3.0,1.0,2.0,3.0,1.0,3.0,3.0,2.0,2.0,1,0
8,Liu Alysa,USA,22,69.5,36.85,32.65,0.0,3.9,StSq4,6.0,0.0,,4.9,1.0,,,3.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,1,0
8,Liu Alysa,USA,22,69.5,36.85,32.65,0.0,2.7,LSp4,7.0,0.0,,3.78,1.08,,,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1,0
8,Liu Alysa,USA,22,69.5,36.85,32.65,0.0,,,,,0.8,8.21,,,Composition,8.5,8.0,8.25,8.25,7.75,8.25,8.25,8.0,8.5,1,0
8,Liu Alysa,USA,22,69.5,36.85,32.65,0.0,,,,,0.8,8.14,,,Interpretation of the Music,8.75,7.75,8.0,8.25,8.0,8.25,8.25,7.75,8.5,1,0
8,Liu Alysa,USA,22,69.5,36.85,32.65,0.0,,,,,0.8,8.32,,,Performance,8.75,8.0,8.0,8.5,8.5,8.25,8.25,8.25,8.5,1,0
8,Liu Alysa,USA,22,69.5,36.85,32.65,0.0,,,,,0.8,8.14,,,Skating Skills,8.5,7.75,8.25,8.25,7.75,8.25,8.0,8.25,8.25,1,0
8,Liu Alysa,USA,22,69.5,36.85,32.65,0.0,,,,,0.8,8.0,,,Transitions,8.25,7.75,8.25,8.0,7.5,8.0,8.0,7.75,8.25,1,0
9,Kim Yelim,KOR,19,67.78,35.27,32.51,0.0,10.1,3Lz!+3T,1.0,0.0,,10.52,0.42,!,,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1,0
9,Kim Yelim,KOR,19,67.78,35.27,32.51,0.0,3.3,2A,2.0,0.0,,4.2,0.9,,,3.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,1,0
9,Kim Yelim,KOR,19,67.78,35.27,32.51,0.0,3.2,FCSp4,3.0,0.0,,3.93,0.73,,,3.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,2.0,1,0
9,Kim Yelim,KOR,19,67.78,35.27,32.51,0.0,5.83,3Fq,4.0,1.0,,5.38,-0.45,q,,0.0,-1.0,-2.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1,0
9,Kim Yelim,KOR,19,67.78,35.27,32.51,0.0,3.9,StSq4,5.0,0.0,,4.96,1.06,,,3.0,3.0,3.0,1.0,2.0,3.0,4.0,2.0,3.0,1,0
9,Kim Yelim,KOR,19,67.78,35.27,32.51,0.0,3.5,CCoSp4,6.0,0.0,,4.25,0.75,,,2.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,1,0
9,Kim Yelim,KOR,19,67.78,35.27,32.51,0.0,1.6,SSp2,7.0,0.0,,2.03,0.43,,,3.0,2.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,1,0
9,Kim Yelim,KOR,19,67.78,35.27,32.51,0.0,,,,,0.8,8.14,,,Composition,8.25,8.5,8.25,7.75,8.0,8.0,8.25,8.0,8.25,1,0
9,Kim Yelim,KOR,19,67.78,35.27,32.51,0.0,,,,,0.8,8.11,,,Interpretation of the Music,8.5,8.25,8.0,7.75,8.0,7.75,8.5,7.75,8.5,1,0
9,Kim Yelim,KOR,19,67.78,35.27,32.51,0.0,,,,,0.8,8.21,,,Performance,8.5,8.5,8.0,7.75,8.25,8.0,8.25,8.25,8.25,1,0
9,Kim Yelim,KOR,19,67.78,35.27,32.51,0.0,,,,,0.8,8.21,,,Skating Skills,8.5,8.5,8.5,8.0,8.25,8.0,8.25,8.0,8.0,1,0
9,Kim Yelim,KOR,19,67.78,35.27,32.51,0.0,,,,,0.8,7.96,,,Transitions,8.25,8.25,8.25,7.5,7.75,7.75,8.0,7.75,8.0,1,0
10,Gubanova Anastasiia,GEO,9,65.4,34.43,30.97,0.0,9.5,3Fq+3T,1.0,0.0,,9.35,-0.15,q,,1.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1,0
10,Gubanova Anastasiia,GEO,9,65.4,34.43,30.97,0.0,3.3,2A,2.0,0.0,,4.05,0.75,,,3.0,2.0,2.0,0.0,2.0,2.0,3.0,2.0,3.0,1,0
